,FIPS,A02650,PCT_DIABETES_ADULTS08,PCT_DIABETES_ADULTS13,PCT_OBESE_ADULTS08,PCT_OBESE_ADULTS13,PCT_HSPA15	,RECFAC09,RECFAC14,RECFACPTH09,RECFACPTH14,FMRKTPTH09,FMRKTPTH16,DIRSALES_FARMS07,DIRSALES_FARMS12,CSA07,CSA12,VEG_FARMS07,VEG_FARMS12,MILK_PRICE10,SODA_PRICE10,MILK_SODA_PRICE10,SODATAX_STORES14,SODATAX_VENDM14,CHIPSTAX_STORES14,CHIPSTAX_VENDM14,FOOD_TAX14,State,County,PCT_NHWHITE10,PCT_NHBLACK10,PCT_HISP10,PCT_NHASIAN10,PCT_NHNA10,PCT_NHPI10,PCT_65OLDER10,PCT_18YOUNGER10,MEDHHINC15,POVRATE15,PERPOV10,CHILDPOVRATE15,PERCHLDPOV10,METRO13,POPLOSS10
626,17181,81465.5,8.9,11.9,27.7,28.2,,1,0,0.05583780000000001,0.0,0.055540128,0.058099001,38,38,7,3,25,27,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Union,92.39667565,0.847933513,4.846136568,0.292003594,0.33131177,0.028077269,18.16599281,21.49595687,44221,15.3,0,25.6,0,0,0
627,17183,97440.71428571428,9.7,12.7,27.1,35.4,,7,8,0.085668829,0.10034116,0.01248954,0.012802293999999999,42,32,0,2,12,9,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Vermilion,80.35528331,12.7338438,4.215620213999999,0.6848392040000001,0.16906585,0.014701378000000001,16.29647779,24.41408882,44705,18.4,0,29.1,0,1,1
628,17185,133106.0,8.9,12.6,27.1,32.2,,2,3,0.166112957,0.25976275,0.083354172,0.0,5,1,0,0,0,0,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Wabash,96.24173433,0.6110320579999999,1.322507743,0.527329037,0.142295137,0.041851511,17.84548422,22.16456014,51224,12.2,0,19.6,0,0,1
629,17187,55355.83333333334,9.2,10.5,27.0,30.5,,1,1,0.0565323,0.055947199999999996,0.057441553,0.057544020999999994,13,17,3,0,3,0,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Warren,87.9990964,1.6208279209999998,8.414751228,0.525216016,0.18071948899999998,0.050827356,17.03281188,22.13248998,46189,14.3,0,20.8,0,0,1
630,17189,30638.2,8.9,10.5,27.9,28.6,,1,2,0.067773636,0.13949919800000002,0.068681319,0.141302812,28,23,2,3,8,8,0.873642,0.9790413,0.8255146000000001,6.25,6.25,1.0,1.0,1.0,IL,Washington,96.90133188,0.638760533,1.3386789890000002,0.278608317,0.08833922300000001,0.027181299,17.00869802,22.13916825,57019,8.8,0,13.7,0,0,0
631,17191,35315.444444444445,8.8,10.3,27.7,29.2,,2,2,0.119132714,0.120897056,0.061372284000000006,0.060990485,16,20,4,0,10,15,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Wayne,97.49403341,0.23866348399999998,1.050119332,0.41766109799999995,0.155131265,0.005966587,19.445107399999998,22.55369928,47995,12.8,0,21.7,0,0,1
632,17193,47893.4,9.5,10.6,27.5,28.7,,1,1,0.067718562,0.069570057,0.0,0.0,7,10,5,3,12,16,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,White,97.56563246,0.252301398,1.0773951590000002,0.211387658,0.272758268,0.034094783,20.96147289,20.90010228,46588,14.9,0,23.0,0,0,1
633,17195,66414.5,8.9,10.5,26.3,28.7,,7,1,0.119317504,0.0175821,0.033920727000000005,0.07075138,60,53,3,0,39,37,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Whiteside,85.92259564,1.205169408,11.03456528,0.45984478100000004,0.153851414,0.00341892,17.51683818,23.4879825,45463,12.8,0,19.6,0,0,0
634,17197,698983.7142857143,7.9,8.5,28.8,28.0,,71,65,0.10518986,0.094832504,0.011674553999999998,0.011602123,54,61,3,2,31,30,0.8388169,0.9429190999999999,0.8229721,6.25,6.25,1.0,1.0,1.0,IL,Will,67.23788299,10.98338155,15.617362300000002,4.495247653,0.12013696199999999,0.015349193999999998,9.2706181,29.06812681,76293,8.0,0,11.3,0,1,0
635,17199,142015.125,8.7,10.5,28.1,31.6,,5,9,0.07549562900000001,0.13431232099999998,0.046034157,0.059206630999999996,33,32,3,5,11,9,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Williamson,91.50353392,3.788598038,1.96060702,0.839399008,0.310442003,0.012056,16.33135916,22.14084422,47678,16.2,0,25.0,0,1,0
636,17201,308195.0,9.2,11.7,27.9,33.9,,24,26,0.081187503,0.090108199,0.010009943,0.031482511,61,75,4,9,28,39,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Winnebago,72.54340154,11.97496495,10.89763129,2.276591277,0.190675526,0.020659338,13.78926121,24.91990273,50024,14.7,0,22.5,0,1,0
637,17203,135014.2,8.4,9.6,27.5,30.8,,3,3,0.077569489,0.076556001,0.025732078,0.05109862,64,86,6,6,22,24,0.795895,0.9343761,0.7880003000000001,6.25,6.25,1.0,1.0,1.0,IL,Woodford,96.45665218,0.48106766,1.363025036,0.537968136,0.168115042,0.012931926000000002,14.7992965,25.83798883,68233,7.0,0,9.0,0,1,0
638,18001,150142.6,9.7,13.9,29.5,32.8,,5,3,0.14555617,0.086229197,0.0,0.028383288,72,70,9,1,53,49,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Adams,94.57353069,0.296623724,4.106202926,0.226829907,0.174484544,0.02035653,13.813359699999998,31.15712333,49251,12.8,0,25.3,0,0,0
639,18003,394960.25,10.0,10.3,30.2,30.1,,55,44,0.155502088,0.12024551900000001,0.005651506,0.026997549,87,100,9,7,24,28,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Allen,76.48939434,11.53803939,6.499047362000001,2.7048172260000003,0.277770742,0.033490089,11.85858739,27.005395,50017,14.6,0,20.8,0,1,0
640,18005,292975.4615384616,10.2,10.5,29.5,29.5,,9,8,0.11754564699999999,0.09972948400000001,0.013146996999999999,0.049138842,42,49,6,7,28,29,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Bartholomew,87.00809959,1.77097169,6.201005287,3.4143292439999997,0.188816835,0.048180847,13.97374795,25.21030289,55580,11.9,0,15.5,0,1,0
641,18007,37787.4,10.8,12.1,29.2,32.6,,0,1,0.0,0.114942529,0.0,0.0,6,12,5,0,3,0,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Benton,93.72035238,0.406595889,4.867856336,0.16941495399999998,0.12423763300000001,0.033882991,15.74429636,25.79625028,50754,11.1,0,18.2,0,1,1
642,18009,177267.77777777778,11.3,13.7,29.0,36.0,,1,1,0.077857365,0.080638658,0.0,0.0,13,11,2,0,2,1,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Blackford,97.15650948,0.375998747,0.916496945,0.148832837,0.17233275899999997,0.031333229,17.76594078,22.82625725,39611,14.5,0,24.0,0,0,1
643,18011,665557.1176470588,10.0,10.4,30.5,27.8,,7,9,0.12519002099999998,0.145360575,0.017766092,0.030934372999999998,30,44,0,1,16,17,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Boone,93.84004237,0.854519774,2.2422316380000002,1.661370056,0.160663842,0.017655366999999998,11.73022599,28.10204802,75163,6.0,0,7.4,0,1,0
644,18013,333982.83333333326,10.6,12.6,28.6,30.6,,1,1,0.065526505,0.066835984,0.0,0.06706008599999999,12,14,3,2,9,12,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Brown,96.84424616,0.347723396,1.167825745,0.288676027,0.308358483,0.006560819,17.18934523,20.8109172,53801,11.4,0,19.9,0,1,0
645,18015,200252.4,10.9,13.4,30.0,26.9,,3,2,0.149231458,0.10038648800000001,0.0,0.0,55,32,0,1,17,10,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Carroll,95.20218308,0.208385016,3.52766063,0.09923096,0.163731084,0.004961548,15.78764575,24.59439345,52550,9.4,0,13.7,0,1,0
646,18017,98703.0,10.2,9.8,29.9,33.7,,5,4,0.12831040900000001,0.10406368699999999,0.051196723,0.026353239,37,41,4,0,13,13,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Cass,83.72427244,1.331930401,12.56736642,1.044500334,0.256633989,0.00769902,15.07468049,25.90206847,45575,13.1,0,20.0,0,0,0
647,18019,307529.29411764705,9.8,12.4,30.5,33.3,,10,10,0.09168676099999999,0.08751816,0.018410442,0.017236773,34,52,1,0,22,28,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Clark,85.17218231,6.841026199,4.853400102,0.7783583709999999,0.231330285,0.039008636,12.75038101,23.68549967,51614,10.4,0,16.2,0,1,0
648,18021,102939.125,9.4,11.9,30.7,33.1,,1,0,0.0371733,0.0,0.0,0.0,23,30,0,0,7,3,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Clay,97.23317218,0.31610264,1.14168836,0.22313127600000002,0.21197471199999998,0.029750837000000002,15.06507996,23.95314243,48947,12.9,0,20.4,0,1,0
649,18023,28703.6,11.8,12.5,28.7,30.9,,0,0,0.0,0.0,0.0,0.030809995,53,38,2,3,14,7,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Clinton,85.32687214,0.415362389,13.22838912,0.195641705,0.132434385,0.009029617,14.37515049,26.634360700000002,50342,11.9,0,18.5,0,0,0
650,18025,29914.0,10.3,13.0,30.2,33.0,,0,0,0.0,0.0,0.0,0.18977132600000002,17,20,3,0,11,5,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Crawford,96.98497153,0.196023523,1.1761411370000001,0.18668906899999999,0.373378139,0.084010081,15.00980118,23.289461399999997,41331,18.7,0,28.5,1,0,0
651,18027,123383.28571428572,10.1,12.9,29.7,37.6,,2,2,0.063716589,0.06110790000000001,0.0,0.0,63,104,1,2,29,70,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Daviess,93.83215369,0.52135996,4.151921132,0.50872093,0.195904954,0.018958544,14.09567745,28.81698686,47019,14.6,0,21.9,0,0,0
652,18029,219696.0,9.5,13.1,29.4,32.5,,5,5,0.100138191,0.10099785900000001,0.0,0.040542457999999996,45,49,2,2,13,9,0.8643396000000001,0.9602624,0.8326966999999998,7.0,7.0,0.0,7.0,0.0,IN,Dearborn,96.88093192,0.5814534339999999,1.0030571259999999,0.37364877,0.157851619,0.047954922000000004,13.12166563,25.0064939,64093,8.9,0,12.7,0,1,0
653,18031,169423.8,9.6,14.7,29.9,32.7,,1,2,0.039070099999999996,0.07540340799999999,0.0,0.037596812,42,27,8,2,17,8,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Decatur,96.33255633,0.295260295,1.655011655,0.6915306920000001,0.13986014,0.027195027000000004,14.44055944,25.48562549,51625,13.0,0,18.6,0,0,0
654,18033,102362.90909090909,9.5,10.0,30.7,32.8,,7,5,0.166456614,0.117971828,0.023775558999999998,0.023394002,47,46,3,3,14,7,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,DeKalb,95.69665822,0.333941217,2.441797125,0.440518201,0.19894370399999997,0.040262416,13.12081093,26.374251,52382,10.5,0,14.9,0,0,0
655,18035,181284.4375,10.4,12.5,31.0,31.5,,12,13,0.10213635199999999,0.11104088,0.008681158000000001,0.017300588999999998,64,41,4,1,25,21,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Delaware,88.14491251,6.841957662,1.774438902,0.9586049240000001,0.21670589999999998,0.047590315,14.68246212,20.03297329,40633,23.0,0,31.2,0,1,1
656,18037,141046.25,9.5,10.3,29.2,29.5,,6,6,0.14320834400000002,0.141693234,0.024143509,0.023500657999999997,41,32,8,0,11,8,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Dubois,92.60426365,0.260211511,6.018286423999999,0.45119243700000006,0.12175034,0.011936308,14.512163099999999,25.46969371,57336,7.6,0,9.0,0,0,0
657,18039,533508.6875,9.7,10.2,29.2,32.8,,16,15,0.081006916,0.074268088,0.014962443999999998,0.024536144,186,191,9,18,67,80,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Elkhart,77.21996973,5.5623889570000005,14.11527696,0.951108277,0.219681209,0.030370674,12.12903487,28.434543599999998,50117,14.0,0,19.4,0,1,0
658,18041,80119.875,10.4,12.2,30.2,33.0,,3,2,0.123726647,0.085222431,0.041492054,0.042861429000000006,24,14,1,0,1,1,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Fayette,96.35457429,1.3098817809999999,0.918564897,0.325410883,0.12357375300000001,0.0,16.657741899999998,23.96506982,42538,16.2,0,23.8,0,0,1
659,18043,178021.8,10.1,10.2,29.5,30.1,,8,3,0.10769479300000001,0.0393809,0.02687233,0.0259774,26,31,1,2,17,15,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Floyd,89.17509185,5.124835742,2.64421143,0.930569337,0.19576818899999998,0.021454048,12.95288155,24.04328354,57367,11.3,0,17.5,0,1,0
660,18045,59555.375,10.3,13.9,28.7,29.8,,0,0,0.0,0.0,0.0,0.0,21,21,3,0,2,3,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Fountain,96.27610209,0.150812065,2.163573086,0.20301624100000001,0.27842227399999997,0.005800464,17.65081206,24.21113689,51108,12.1,0,18.9,0,0,0
661,18047,94541.42857142855,10.4,11.0,28.6,26.2,,3,4,0.129338219,0.17441353399999998,0.0,0.044023772999999995,47,43,3,4,19,10,0.8643396000000001,0.9602624,0.8326966999999998,7.0,7.0,0.0,7.0,0.0,IN,Franklin,97.89058778,0.147269026,0.9096028070000001,0.238229307,0.11694893199999999,0.008662884000000001,14.12483216,26.13158921,53263,9.9,0,13.7,0,0,0
662,18049,74007.45454545454,10.7,11.4,29.5,37.8,,1,0,0.048141699999999996,0.0,0.049346163,0.049654897999999996,39,34,2,1,17,16,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Fulton,93.29045882,0.691111538,4.2330581689999995,0.48473795399999997,0.350355155,0.023996927999999997,16.45229411,24.77922826,51660,11.7,0,19.7,0,0,0
663,18051,141303.4,9.9,13.4,28.0,32.1,,2,2,0.059979,0.0592435,0.030534351,0.059341898,21,27,1,0,12,11,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Gibson,94.77360236,1.758051518,1.3163000329999999,0.462645136,0.176103633,0.005969615,15.28818315,24.31125571,53483,11.0,0,14.6,0,0,0
664,18053,73421.1,10.8,14.8,29.1,37.3,,6,4,0.085476174,0.0583354,0.0,0.059757683,13,23,5,2,11,7,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Grant,86.54315525,6.858309188,3.5925836060000003,0.582349667,0.31115742,0.019982587,16.23299696,21.65113258,39984,18.0,0,26.9,0,0,1
665,18055,132769.84615384616,10.6,13.3,29.5,33.1,,1,2,0.030307599999999997,0.0611135,0.0308043,0.031045295,44,38,1,1,11,8,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Greene,97.52148349,0.147746118,0.97090306,0.289461782,0.247248605,0.012060908,16.03196141,23.76903362,47952,14.7,0,21.6,0,0,0
666,18057,994531.2,7.9,8.6,24.4,25.9,,60,58,0.22272211,0.19165760699999998,0.010741638999999999,0.022125782000000004,38,65,1,2,22,21,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Hamilton,86.43255429,3.421726415,3.433016837,4.779126558,0.159158536,0.026222917000000002,8.627703783,30.20661473,91844,4.7,0,5.2,0,1,0
667,18059,312916.36363636365,9.6,12.4,28.2,34.8,,4,4,0.0578177,0.055572500000000004,0.014634003999999999,0.040696176,46,52,3,4,19,18,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Hancock,94.08159767,2.028513471,1.737093226,0.79140596,0.194280163,0.019999429,12.76677809,26.19639439,70277,6.0,0,8.1,0,1,0
668,18061,70723.5,10.3,12.8,29.8,36.0,,2,1,0.05108819999999999,0.0254459,0.053245300999999995,0.05021845,62,66,5,3,18,12,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Harrison,96.49425871,0.424245504,1.475967889,0.388680012,0.213392948,0.02286353,13.84767808,23.64343055,53719,11.2,0,15.3,0,1,0
669,18063,441194.75,8.7,10.0,28.9,31.8,,16,15,0.111154338,0.096119342,0.007112072,0.031131312,57,60,1,3,12,17,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Hendricks,88.46048072,4.804466201,3.0106979810000003,2.051592322,0.15881964699999998,0.032313954,10.70416919,27.43798471,73478,5.5,0,6.7,0,1,0
670,18065,85391.9,10.5,13.4,30.0,36.7,,5,5,0.101409593,0.10205123,0.020908692,0.041219266,35,39,4,0,13,11,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Henry,94.88698395,2.151146335,1.397032065,0.311350127,0.127370507,0.01010877,16.17605434,22.32825199,47954,14.7,0,20.6,0,0,0
671,18067,396461.6,11.3,13.1,30.4,31.4,,12,6,0.145101027,0.072304837,0.012063454,0.01211123,36,20,1,2,14,10,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Howard,87.11692769,6.749081593,2.662171307,0.8906129159999999,0.297273782,0.01570959,16.24250773,23.6671017,47390,16.9,0,24.8,0,1,0
672,18069,254610.33333333328,10.9,12.7,32.0,32.6,,4,4,0.10751243099999999,0.10897401,0.0,0.027472527000000004,35,34,1,0,4,4,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Huntington,96.14265704,0.417519664,1.6997090830000001,0.449843767,0.33401573100000004,0.016162052,14.72362892,23.69087383,49103,10.9,0,16.2,0,0,0
673,18071,67986.16666666669,9.9,12.4,29.6,36.9,,3,3,0.071773769,0.068642032,0.023606062,0.04544112,39,46,7,0,19,20,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Jackson,91.62261658,0.625353974,5.687181422999999,0.840098169,0.193505758,0.042476874000000005,14.31942609,24.57995092,45504,12.1,0,16.8,0,0,0
674,18073,134668.9,9.5,11.3,29.1,29.6,,4,5,0.120199531,0.149365198,0.03047294,0.059821135,37,28,2,5,13,19,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Jasper,92.56227971,0.621303543,5.445367107,0.36740546,0.158312922,0.026883326000000003,14.04504451,25.67058964,60195,9.3,0,13.2,0,1,0
675,18075,101501.75,10.4,15.0,31.5,34.0,,3,2,0.140193467,0.094433165,0.094710423,0.09502993400000001,34,26,4,0,10,3,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Jay,95.77941938,0.272902649,2.714910836,0.362301793,0.09880958,0.0,15.37194749,26.55625088,42646,15.2,0,24.9,0,0,0
676,18077,149159.85714285713,9.8,12.5,31.5,35.0,,3,2,0.092143252,0.0615498,0.03029385,0.03084706,51,56,0,4,14,21,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Jefferson,93.94042186,1.634390033,2.328234859,0.650672259,0.181941532,0.015418774,14.62316517,22.61625756,47841,13.4,0,20.2,0,0,0
677,18079,111280.25,9.3,12.3,29.9,33.0,,1,1,0.0350312,0.035714300000000004,0.035659523,0.03602565,25,27,3,4,10,9,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Jennings,95.91936897,0.722173532,2.001752848,0.217353199,0.10517090300000001,0.0,12.62401402,26.39789658,46047,13.1,0,21.1,0,0,0
678,18081,650364.3333333335,8.9,10.7,28.6,30.2,,11,7,0.079374242,0.0474454,0.007067088000000001,0.013159453,41,44,0,0,13,15,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Johnson,92.30168846,1.099861085,3.057556533,1.94480645,0.180445959,0.032938548,12.29753534,26.42244404,68256,8.0,0,10.7,0,1,0
679,18083,76420.81818181818,9.9,11.0,29.4,32.3,,4,3,0.10389880300000001,0.079076388,0.0,0.05298855400000001,21,24,4,0,52,36,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Knox,94.05306972,2.585848075,1.534859521,0.556711759,0.166493236,0.028616025,15.77003122,21.31113424,42818,19.1,0,24.1,0,0,1
680,18085,180786.0,10.0,10.4,29.5,33.2,,9,7,0.116485252,0.089099333,0.013072066,0.037930511,98,80,0,3,15,16,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Kosciusko,89.88210657,0.7006385890000001,7.283021795,0.8299077020000001,0.23009902,0.024561131,13.53835415,25.61726001,54147,10.0,0,13.8,0,0,0
681,18087,134532.2857142857,9.5,11.2,28.0,34.2,,1,1,0.0269404,0.0260173,0.05375766,0.076706725,130,191,6,17,59,81,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,LaGrange,95.04955828,0.29357897,3.547188106,0.317819435,0.17507002800000002,0.002693385,11.56000862,34.49148889999999,56662,8.6,0,13.6,0,0,0
682,18089,467957.8148148148,11.3,12.2,33.1,33.9,,42,32,0.08471345699999999,0.06527574900000001,0.004046854,0.016466123,23,28,0,1,28,24,0.8388169,0.9429190999999999,0.8229721,7.0,7.0,0.0,7.0,0.0,IN,Lake,55.27403958,25.30337396,16.66575942,1.205834619,0.184070725,0.012701485,13.28010806,25.65962037,50613,16.6,0,26.5,0,1,0
683,18091,275913.8125,10.9,10.8,29.1,35.0,,7,9,0.062799982,0.080758049,0.018007797,0.045448348,85,63,3,2,39,26,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,LaPorte,81.36488826,10.61749217,5.466191788,0.5113621070000001,0.22069312,0.011662645,14.23470624,22.77086492,47401,15.7,0,24.7,0,1,0
684,18093,129593.0,11.1,15.1,28.5,38.2,,5,7,0.108370541,0.153159461,0.021814057,0.021969331,47,46,6,2,13,12,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Lawrence,96.59253479,0.392335371,1.18134131,0.485542116,0.320804613,0.019508388999999998,16.39138163,23.56613344,46890,13.9,0,21.0,0,0,0
685,18095,118946.66666666669,11.2,12.2,32.3,33.4,,12,11,0.091186103,0.084570497,0.015218731000000001,0.038670957,53,34,3,2,19,13,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Madison,86.28110851,8.270533897,3.182260172,0.415539822,0.192196664,0.031146495,15.37117506,23.08563007,45065,16.7,0,25.2,0,1,0
686,18097,620026.7916666665,10.0,10.5,30.2,32.4,,92,86,0.102404958,0.092053138,0.006734921,0.020186373,7,24,6,1,11,20,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Marion,59.54274607,26.39537831,9.349862131,2.005660881,0.21629567600000002,0.036861034,10.63789514,25.07269815,41407,20.6,0,31.0,0,1,0
687,18099,169015.5,9.5,11.1,28.0,30.8,,5,2,0.106098544,0.0424565,0.021320598,0.042959017,52,70,4,8,10,18,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Marshall,89.47312491,0.416569255,8.439778113,0.44632420100000003,0.17002826699999998,0.004250707,14.67343946,26.883594399999996,49714,10.6,0,15.0,0,0,0
688,18101,38194.5,10.6,15.6,30.2,35.8,,1,0,0.097087379,0.0,0.0,0.0,22,13,0,0,2,7,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Martin,97.97754984,0.09676795,0.677375653,0.28062705600000004,0.251596671,0.0,15.72479195,24.00812851,47717,13.8,0,19.5,0,0,0
689,18103,107743.2,10.0,11.6,29.8,35.7,,3,1,0.08080372799999999,0.0278133,0.0,0.0,38,31,8,2,4,9,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Miami,90.25553478,4.468471398,2.455084952,0.34685526899999997,0.8373302979999999,0.021678454,13.95008536,22.74340839,46968,14.8,0,22.6,0,0,0
690,18105,246378.6,7.8,7.7,26.1,22.1,,8,12,0.058738,0.08371762,0.022946657000000002,0.027492165,41,47,3,8,15,25,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Monroe,86.12999551,3.1621899780000002,2.920115384,5.211126734,0.208734979,0.040587357000000004,10.18090365,16.28640179,45341,23.5,0,18.2,0,1,0
691,18107,25807.125,10.2,11.8,29.8,32.7,,2,1,0.052383400000000004,0.0262151,0.026411706,0.026264642999999997,48,41,9,4,11,16,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Montgomery,92.78669604,0.805267023,4.56143112,0.548211101,0.188857413,0.015738118,15.54926031,23.97177631,49425,12.3,0,18.7,0,0,0
692,18109,66169.6,9.7,14.0,29.1,33.2,,4,3,0.0583235,0.0430459,0.0,0.014347614,34,50,0,2,13,10,0.7695072,0.9531476000000001,0.7468696,7.0,7.0,0.0,7.0,0.0,IN,Morgan,96.93442099,0.254013412,1.190234273,0.349812756,0.256916422,0.027578599,12.94597498,25.15168229,58376,11.4,0,16.2,0,1,0
693,18111,45205.25,10.2,11.6,29.3,35.3,,3,2,0.21116351100000003,0.14128284800000002,0.072801398,0.0,20,24,0,3,5,3,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Newton,93.34456613,0.37208649299999996,5.0336983989999995,0.266778995,0.231676495,0.014041,16.63858467,23.02021904,48316,12.2,0,17.6,0,1,0
694,18113,67652.25,9.1,11.8,29.3,31.8,,2,1,0.0420398,0.0210005,0.0,0.062974936,58,71,10,3,12,14,0.795895,0.9343761,0.7880003000000001,7.0,7.0,0.0,7.0,0.0,IN,Noble,88.57287109,0.357623696,9.607455402000001,0.36603837100000003,0.18933019199999998,0.010518343999999999,12.49789633,27.03214406,51876,9.8,0,14.2,0,0,0
695,18115,49379.0,10.0,12.4,29.3,30.4,,1,1,0.16302575800000002,0.165700083,0.16923337300000002,0.168577208,6,12,1,1,3,3,0.8643396000000001,0.9602624,0.8326966999999998,7.0,7.0,0.0,7.0,0.0,IN,Ohio,97.3727154,0.342689295,1.125979112,0.31005221899999996,0.179503916,0.0,16.62859008,21.21409922,53177,10.2,0,15.6,0,1,0
696,18117,87508.5,11.0,11.6,30.0,35.4,,2,0,0.100346194,0.0,0.051127358,0.155159038,26,22,3,0,8,11,0.9703046000000001,0.9722158999999999,0.9232891,7.0,7.0,0.0,7.0,0.0,IN,Orange,96.49193548,0.8467741940000001,0.977822581,0.307459677,0.262096774,0.010080645,15.78629032,24.63205645,40918,15.7,0,24.3,0,0,0
