FIPS,State,County,REDEMP_SNAPS12,REDEMP_SNAPS16,PCH_REDEMP_SNAPS_12_16,PCT_SNAP12,PCT_SNAP16,PCH_SNAP_12_16,PC_SNAPBEN10,PC_SNAPBEN15,PCH_PC_SNAPBEN_10_15,SNAP_PART_RATE08,SNAP_PART_RATE13,SNAP_OAPP09,SNAP_OAPP16,SNAP_CAP09,SNAP_CAP16,SNAP_BBCE09,SNAP_BBCE16,SNAP_REPORTSIMPLE09,SNAP_REPORTSIMPLE16,PCT_NSLP09,PCT_NSLP15,PCH_NSLP_09_15,PCT_FREE_LUNCH09,PCT_FREE_LUNCH14,PCT_REDUCED_LUNCH09,PCT_REDUCED_LUNCH14,PCT_SBP09,PCT_SBP15,PCH_SBP_09_15,PCT_SFSP09,PCT_SFSP15,PCH_SFSP_09_15,PC_WIC_REDEMP08,PC_WIC_REDEMP12,PCH_PC_WIC_REDEMP_08_12,REDEMP_WICS08,REDEMP_WICS12,PCH_REDEMP_WICS_08_12,PCT_WIC09,PCT_WIC15,PCH_WIC_09_15,PCT_CACFP09,PCT_CACFP15,PCH_CACFP_09_15,FDPIR12
16075,ID,Payette,121846.5274,99613.03005,-18.24713253,14.60757463,10.90800528,-3.699569352,22.67972123,17.85844609,-21.25808819,61,85.868,0,0,0,0,1,1,1,1,10.99772869,9.486306345,-1.51142234,40.6694177,47.88698955,10.17881706,8.831908832,4.58209045,4.680844561,0.098754111,1.463642474,1.194914589,-0.268727885,21.28271,21.50841,1.060478,97866.4,121732.2,24.3861,2.987124475,2.44762115,-0.539503324,0.626018485,0.705301735,0.07928325,0
16077,ID,Power,169347.1975,96689.06,-42.90483608,14.60757463,10.90800528,-3.699569352,22.05662872,18.8648294,-14.47093008,61,85.868,0,0,0,0,1,1,1,1,10.99772869,9.486306345,-1.51142234,48.56828194,58.05739514,12.55506608,12.30684327,4.58209045,4.680844561,0.098754111,1.463642474,1.194914589,-0.268727885,,,,,,,2.987124475,2.44762115,-0.539503324,0.626018485,0.705301735,0.07928325,0
16079,ID,Shoshone,379772.8011,192442.4761,-49.32694611,14.60757463,10.90800528,-3.699569352,25.08813161,18.99504884,-24.28671398,61,85.868,0,0,0,0,1,1,1,1,10.99772869,9.486306345,-1.51142234,37.81200212,45.32248693,8.868826341,7.263219059,4.58209045,4.680844561,0.098754111,1.463642474,1.194914589,-0.268727885,7.391159,13.02206,76.18424,19002.67,27567.7,45.07276,2.987124475,2.44762115,-0.539503324,0.626018485,0.705301735,0.07928325,0
16081,ID,Teton,,98889.29,,14.60757463,10.90800528,-3.699569352,6.833824975,5.440953823,-20.38201384,61,85.868,0,0,0,0,1,1,1,1,10.99772869,9.486306345,-1.51142234,32.56704981,29.50437318,12.38825032,10.08746356,4.58209045,4.680844561,0.098754111,1.463642474,1.194914589,-0.268727885,,,,,,,2.987124475,2.44762115,-0.539503324,0.626018485,0.705301735,0.07928325,0
16083,ID,Twin Falls,551869.1062,292023.5103,-47.08464254,14.60757463,10.90800528,-3.699569352,17.9852389,15.13370764,-15.85484225,61,85.868,0,0,0,0,1,1,1,1,10.99772869,9.486306345,-1.51142234,40.01352062,41.91509183,11.07939608,10.34069736,4.58209045,4.680844561,0.098754111,1.463642474,1.194914589,-0.268727885,20.33229,22.04581,8.42757,125751.8,144390.9,14.82208,2.987124475,2.44762115,-0.539503324,0.626018485,0.705301735,0.07928325,0
16085,ID,Valley,177588.3788,87756.27368,-50.58445024,14.60757463,10.90800528,-3.699569352,7.537348746,7.074614037,-6.139223815,61,85.868,0,0,0,0,1,1,1,1,10.99772869,9.486306345,-1.51142234,31.12745098,32.14007782,7.27124183,9.182879377,4.58209045,4.680844561,0.098754111,1.463642474,1.194914589,-0.268727885,,,,,,,2.987124475,2.44762115,-0.539503324,0.626018485,0.705301735,0.07928325,0
16087,ID,Washington,203008.836,175520.1263,-13.54064695,14.60757463,10.90800528,-3.699569352,29.78525201,16.42921641,-44.84110321,61,85.868,0,0,0,0,1,1,1,1,10.99772869,9.486306345,-1.51142234,42.9102496,48.93982808,10.88688263,9.226361032,4.58209045,4.680844561,0.098754111,1.463642474,1.194914589,-0.268727885,,,,,,,2.987124475,2.44762115,-0.539503324,0.626018485,0.705301735,0.07928325,0
17001,IL,Adams,351042.247,340926.9675,-2.881499202,14.39927225,14.36481192,-0.034460334,17.23221515,19.30724361,12.04156539,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,37.19248921,51.64684836,11.56742645,4.240766074,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,18.86688,18.34042,-2.790405,114736.4,123242.1,7.413291,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17003,IL,Alexander,285553.0017,166007.9908,-41.86438602,14.39927225,14.36481192,-0.034460334,49.32426964,68.62455726,39.12939361,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,71.5855573,98.44559585,4.709576138,0,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17005,IL,Bond,98059.63806,85326.592,-12.9850021,14.39927225,14.36481192,-0.034460334,17.2641828,20.40002364,18.16385328,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,33.20015981,49.54916273,5.99280863,1.54572778,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,12.94211,,,58838.05,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17007,IL,Boone,348522.0257,293659.8597,-15.74137699,14.39927225,14.36481192,-0.034460334,12.82962553,14.28460148,11.34075155,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,37.28500092,51.84277693,8.840392084,1.225114855,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,13.81909,15.41127,11.5216,148947.6,118754.8,-20.27077,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17009,IL,Brown,132710.985,148436.8425,11.84970295,14.39927225,14.36481192,-0.034460334,5.333717745,6.181889264,15.90206979,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,29.32138284,47.12041885,10.88348271,0,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17011,IL,Bureau,153082.7944,149211.5022,-2.528887877,14.39927225,14.36481192,-0.034460334,12.51739188,14.49513509,15.79996237,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,28.42603966,46.26327769,8.440077207,5.04552352,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,11.85938,10.30057,-13.14408,68703.34,70709.29,2.919732,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17013,IL,Calhoun,30393.74,,,14.39927225,14.36481192,-0.034460334,11.85563634,14.37661631,21.26397853,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,34.55571227,38.67924528,14.3864598,6.603773585,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17015,IL,Carroll,142131.1133,102124.1295,-28.14794235,14.39927225,14.36481192,-0.034460334,15.05058383,17.31838483,15.06786071,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,31.53463452,46.95464363,10.83046307,4.578833693,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17017,IL,Cass,174394.8026,173357.2673,-0.59493473,14.39927225,14.36481192,-0.034460334,12.51649318,15.13326599,20.90659714,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,43.88637299,68.87645286,11.44503911,0,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,24.53785,25.16084,2.538908,83281.47,67119.07,-19.40696,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17019,IL,Champaign,325234.1549,273531.916,-15.89692782,14.39927225,14.36481192,-0.034460334,14.62801889,15.98197695,9.255922283,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,40.14813568,50.73571487,6.27051595,3.572304422,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,13.05056,13.71912,5.12283,68272.77,79679.08,16.70696,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17021,IL,Christian,268362.0163,251048.0339,-6.451726134,14.39927225,14.36481192,-0.034460334,16.95641762,19.61982551,15.70737374,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,34.48639157,56.11428571,9.411764706,0.095238095,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,20.56157,17.50256,-14.87733,88586.95,67361.5,-23.96001,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17023,IL,Clark,217508.8309,180313.6591,-17.10053412,14.39927225,14.36481192,-0.034460334,13.96286093,16.65307659,19.26693724,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,31.3059034,54.43898753,8.801431127,3.211182471,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,15.73996,17.68878,12.38135,66060.63,71679.38,8.505445,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17025,IL,Clay,183536.5399,200380.8584,9.177637585,14.39927225,14.36481192,-0.034460334,17.00446375,19.67782927,15.7215515,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,37.32737612,49.4411006,7.961007311,3.568357696,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,25.18974,24.0121,-4.675088,57361.25,66110.12,15.25223,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17027,IL,Clinton,237417.1856,225002.4792,-5.22906813,14.39927225,14.36481192,-0.034460334,9.109686987,9.911661245,8.803532535,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,22.85254116,35.33820841,6.317108089,2.943327239,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,12.17328,13.60133,11.731,55391.48,51768.03,-6.541528,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17029,IL,Coles,400600.5448,363866.198,-9.169819485,14.39927225,14.36481192,-0.034460334,16.40896182,18.67917229,13.83518654,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,,50.47162749,,4.566551879,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,19.51378,16.56583,-15.10702,84740.2,80803.59,-4.645513,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17031,IL,Cook,449781.2187,427157.4693,-5.029945312,14.39927225,14.36481192,-0.034460334,24.02612611,26.87221813,11.84582151,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,51.48238478,66.74651939,6.253781908,1.549294529,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,20.83843,21.78885,4.560903,146055.3,123094.1,-15.72091,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17033,IL,Crawford,234824.5824,212186.0027,-9.640634523,14.39927225,14.36481192,-0.034460334,15.08385057,16.90018716,12.04159764,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,34.61286089,46.74289674,9.087926509,3.187803188,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,17.03462,,,55121.21,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17035,IL,Cumberland,103568.105,77275.95652,-25.38633731,14.39927225,14.36481192,-0.034460334,13.26786145,15.61204753,17.66815309,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,29.6147211,41.39562389,7.993099482,2.365464222,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17037,IL,DeKalb,283361.7753,241189.7557,-14.88274823,14.39927225,14.36481192,-0.034460334,11.57284138,12.69677288,9.711802444,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,22.44103637,40.07991766,5.600092948,3.148271478,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,11.30475,10.74145,-4.982872,100332.5,86513.27,-13.7734,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17039,IL,De Witt,186661.0559,165675.7853,-11.24244713,14.39927225,14.36481192,-0.034460334,13.47040235,16.49241492,22.43446405,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,31.27233738,46.24,7.040743388,3.64,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,14.38869,13.38679,-6.963088,46826.54,43999.7,-6.036832,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17041,IL,Douglas,104604.6548,82121.04048,-21.49389467,14.39927225,14.36481192,-0.034460334,11.06940274,12.47489833,12.69712219,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,24.72763288,38.50353243,6.668867613,4.046242775,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17043,IL,DuPage,252734.9639,231464.828,-8.415984677,14.39927225,14.36481192,-0.034460334,7.721377853,8.337992679,7.985813379,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,14.86539365,30.30276526,3.03125163,2.599744332,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,8.369922,8.953468,6.971949,66914.78,56908.92,-14.95314,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17045,IL,Edgar,393141.5683,278447.4743,-29.17373875,14.39927225,14.36481192,-0.034460334,20.90511054,23.38377541,11.85674129,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,28.3269962,49.18566775,6.432192649,3.19218241,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,13.82715,13.11286,-5.16585,64379.2,59634,-7.370702,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17047,IL,Edwards,90281.34125,77543.563,-14.10898207,14.39927225,14.36481192,-0.034460334,11.32024004,12.8706544,13.69594944,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,26.78936605,36.62728249,8.282208589,2.470461869,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17049,IL,Effingham,320118.738,229779.4645,-28.22055154,14.39927225,14.36481192,-0.034460334,12.82051282,14.19254177,10.70182579,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,22.83767255,38.5655276,6.622400839,2.628614345,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,19.86983,18.84907,-5.137262,97288.37,107920.3,10.92829,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17051,IL,Fayette,308023.3211,303225.9405,-1.557473188,14.39927225,14.36481192,-0.034460334,18.85350798,21.35938468,13.29130209,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,40.73746313,57.16162943,8.289085546,0.689881735,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,26.20031,22.22228,-15.18313,109816,81533.55,-25.75438,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17053,IL,Ford,143131.4197,111335.1685,-22.21472495,14.39927225,14.36481192,-0.034460334,12.32156807,15.26300452,23.87225741,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,29.30869704,42.0626151,5.033450143,5.930018416,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17055,IL,Franklin,289595.5656,221347.3778,-23.56672403,14.39927225,14.36481192,-0.034460334,26.67610357,30.13374929,12.96158456,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,47.15073529,58.8379957,8.088235294,2.013525976,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,21.62953,20.9838,-2.985379,84978.09,75173.53,-11.53775,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17057,IL,Fulton,253087.7496,256015.3122,1.156738153,14.39927225,14.36481192,-0.034460334,16.31417087,18.95337995,16.17740248,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,31.93778165,54.37584151,9.899694723,0.403923832,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,15.05681,13.93861,-7.426555,61421.74,63857.98,3.966417,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17059,IL,Gallatin,54044.93786,,,14.39927225,14.36481192,-0.034460334,21.57511779,27.20411772,26.09023962,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,47.57281553,55.16304348,8.460471567,4.891304348,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17061,IL,Greene,203303.328,184328.8656,-9.333080076,14.39927225,14.36481192,-0.034460334,19.17398819,22.37161672,16.67690881,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,37.89824061,56.09879032,8.131241084,5.29233871,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,19.06265,15.65078,-17.89822,51899.98,42494.99,-18.12138,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17063,IL,Grundy,259650.0186,231982.3371,-10.65575949,14.39927225,14.36481192,-0.034460334,7.765215828,8.361551714,7.679579023,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,13.87842466,26.25923439,3.167808219,1.074546676,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,9.843119,9.963768,1.225723,52502.1,71569.75,36.31787,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17065,IL,Hamilton,104875.1596,81710.375,-22.08796123,14.39927225,14.36481192,-0.034460334,15.0368531,17.65674555,17.4231432,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,36.08087092,53.37124289,10.73094868,0,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17067,IL,Hancock,47525.31591,44215.33165,-6.964675991,14.39927225,14.36481192,-0.034460334,13.18659269,14.91450456,13.10355081,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,32.72351726,46.21237182,11.68486279,4.66424082,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,13.56213,11.95961,-11.8161,41936.36,45185.82,7.748533,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17069,IL,Hardin,131507.6425,,,14.39927225,14.36481192,-0.034460334,19.7337963,23.78636843,20.53620129,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,45.12987013,51.6722408,11.68831169,4.515050167,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17071,IL,Henderson,66404.57311,74187.786,11.72089891,14.39927225,14.36481192,-0.034460334,9.321147638,11.08162387,18.88690428,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,40.35087719,60.73059361,10.91617934,0,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17073,IL,Henry,179218.1236,175674.7887,-1.977107446,14.39927225,14.36481192,-0.034460334,10.74060135,11.9088538,10.87697425,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,25.15113494,39.21752372,7.916048819,3.584397329,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,12.4793,11.56574,-7.320609,47437.66,52734.52,11.16594,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17075,IL,Iroquois,179436.8295,168478.4575,-6.107091862,14.39927225,14.36481192,-0.034460334,16.72667519,19.21108047,14.85295347,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,35.49266247,46.74751929,7.819706499,5.424476295,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,9.315945,10.91799,17.19683,55863.99,45606.01,-18.36242,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17077,IL,Jackson,482074.1211,364942.627,-24.29740345,14.39927225,14.36481192,-0.034460334,24.12623025,27.57092199,14.27778686,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,47.01343621,56.19541485,6.758015166,10.11189956,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,17.74403,17.45227,-1.644269,85986.09,87364.61,1.603194,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17079,IL,Jasper,92231.50588,84535.89687,-8.343796343,14.39927225,14.36481192,-0.034460334,10.7496391,13.14600494,22.29252361,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,29.85714286,,12.42857143,,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17081,IL,Jefferson,356591.4992,320373.9302,-10.15659908,14.39927225,14.36481192,-0.034460334,25.70161657,28.67066076,11.55197449,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,44.98722861,60.27981573,7.519157088,0,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,20.89688,20.22973,-3.192557,104664.6,111899.3,6.912271,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17083,IL,Jersey,372582.3675,283432.3853,-23.92759023,14.39927225,14.36481192,-0.034460334,13.09549706,15.00343704,14.56943535,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,33.58992302,,7.732680196,,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,14.08165,,,80061.21,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17085,IL,Jo Daviess,175324.6647,120097.6784,-31.49983855,14.39927225,14.36481192,-0.034460334,8.543522356,9.564763547,11.95339754,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,25.20858164,34.83348335,7.717520858,3.99039904,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,9.920328,8.960424,-9.676128,43826.03,50512.16,15.25607,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17087,IL,Johnson,140622.2969,45375.14557,-67.73260957,14.39927225,14.36481192,-0.034460334,12.53112913,14.9697489,19.46049516,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,37.78957529,51.71890799,8.108108108,0,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,,,,,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17089,IL,Kane,392939.0173,314306.4559,-20.01139054,14.39927225,14.36481192,-0.034460334,15.28716069,16.34094894,6.893289543,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,34.17102485,46.44616467,5.22027857,2.015608096,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,16.98655,17.78101,4.67695,152896.3,123871.3,-18.98346,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17091,IL,Kankakee,426334.5785,332016.6794,-22.1229766,14.39927225,14.36481192,-0.034460334,23.48926243,27.06499992,15.22285983,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,41.87202213,54.51994171,6.050514883,2.369258999,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,18.10715,18.48177,2.068898,102051,116065.5,13.73286,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17093,IL,Kendall,437572.0117,461133.3618,5.384565157,14.39927225,14.36481192,-0.034460334,7.236903268,7.222683129,-0.1964948,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,12.75692489,28.0441002,3.652641755,1.964273254,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,12.32365,10.81487,-12.24293,73578.7,67225.82,-8.634132,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17095,IL,Knox,363564.4455,350478.1906,-3.59943196,14.39927225,14.36481192,-0.034460334,19.27316591,22.05701208,14.44415614,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,41.95417096,57.25861832,8.290422245,3.447328664,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,19.01319,18.74964,-1.386182,75728.09,108845.8,43.73241,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17097,IL,Lake,332030.4589,279533.7913,-15.81079874,14.39927225,14.36481192,-0.034460334,9.924606209,10.798066,8.800951626,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,21.65267278,33.26126237,4.091343712,1.369863014,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,15.03905,15.76571,4.831806,116944.7,86479.85,-26.05063,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17099,IL,LaSalle,294056.8815,280207.2438,-4.709849909,14.39927225,14.36481192,-0.034460334,17.56068373,19.66311483,11.9723761,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,29.76232498,50.03930105,6.000705965,2.612007981,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,16.05861,15.24945,-5.038799,69627.68,74903.32,7.57693,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17101,IL,Lawrence,275686.8478,259831.8076,-5.75110502,14.39927225,14.36481192,-0.034460334,14.82702628,16.90587214,14.02065272,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,35.51595524,47.89729969,9.158723581,8.764940239,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,18.55133,,,61312.14,,,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
17103,IL,Lee,249852.1676,216197.0082,-13.47002901,14.39927225,14.36481192,-0.034460334,6.420397251,7.501379731,16.83669154,79,98.305,1,1,0,0,0,1,1,1,8.898951226,8.620201433,-0.278749793,29.49414716,44.26345609,7.838628763,4.839471199,2.272468672,3.291652638,1.019183965,0.390297472,0.550816699,0.160519227,16.08165,15.50206,-3.604028,56406.38,67893.2,20.36441,2.400156339,1.925303367,-0.474852972,0.961596182,1.099911003,0.138314821,0
