zip,county,res_ratio,bus_ratio,oth_ratio,tot_ratio
39746,28095,1.000000000,1.000000000,1.000000000,1.000000000
40057,21103,0.755022683,0.700000000,0.750000000,0.754200373
40162,21093,1.000000000,1.000000000,1.000000000,1.000000000
40046,21215,0.696172249,0.727272727,0.880952381,0.705286839
40109,21029,0.988911290,0.983146067,0.987341772,0.987990392
40145,21027,0.996247655,1.000000000,1.000000000,0.996370236
39760,28105,1.000000000,1.000000000,1.000000000,1.000000000
39766,28087,1.000000000,1.000000000,1.000000000,1.000000000
40060,21155,1.000000000,1.000000000,1.000000000,1.000000000
42050,21075,1.000000000,1.000000000,1.000000000,1.000000000
42076,21035,1.000000000,1.000000000,1.000000000,1.000000000
42036,21035,0.991319444,1.000000000,0.950000000,0.990099010
41659,21071,0.554585153,0.666666667,0.500000000,0.559670782
42102,21227,1.000000000,1.000000000,1.000000000,1.000000000
41754,21193,0.923076923,1.000000000,1.000000000,0.925531915
42002,21145,1.000000000,1.000000000,1.000000000,1.000000000
42083,21139,1.000000000,1.000000000,1.000000000,1.000000000
42041,21105,0.124689312,0.042307692,0.024390244,0.113933237
41763,21193,1.000000000,1.000000000,1.000000000,1.000000000
42031,21105,1.000000000,1.000000000,1.000000000,1.000000000
42069,21083,0.735521236,0.900000000,0.000000000,0.735849057
42079,21083,1.000000000,1.000000000,1.000000000,1.000000000
42086,21145,1.000000000,1.000000000,1.000000000,1.000000000
42151,21171,1.000000000,1.000000000,1.000000000,1.000000000
41832,21133,1.000000000,1.000000000,1.000000000,1.000000000
39212,28049,1.000000000,1.000000000,1.000000000,1.000000000
39170,28049,0.991973915,1.000000000,1.000000000,0.992177952
39327,28101,1.000000000,1.000000000,1.000000000,1.000000000
39149,28127,0.995018680,1.000000000,0.000000000,0.995145631
39215,28049,1.000000000,1.000000000,1.000000000,1.000000000
39347,28061,0.713085234,0.444444444,0.000000000,0.707403055
39347,28023,0.286914766,0.555555556,0.000000000,0.292596945
39216,28049,1.000000000,1.000000000,1.000000000,1.000000000
39330,28023,0.818304172,0.767441860,1.000000000,0.817470665
39332,28101,0.926666667,1.000000000,1.000000000,0.928664073
39225,28049,1.000000000,1.000000000,1.000000000,1.000000000
41146,21043,1.000000000,0.000000000,1.000000000,1.000000000
41171,21063,0.997670355,1.000000000,1.000000000,0.997840173
41367,21193,1.000000000,0.000000000,0.000000000,1.000000000
41465,21153,0.998156342,1.000000000,1.000000000,0.998239023
40977,21013,1.000000000,1.000000000,1.000000000,1.000000000
41102,21019,0.973313721,0.995780591,1.000000000,0.975470077
40769,21235,0.988480392,0.999314129,1.000000000,0.990338656
41144,21089,0.999601276,1.000000000,1.000000000,0.999628667
41564,21195,1.000000000,1.000000000,1.000000000,1.000000000
41601,21071,1.000000000,1.000000000,1.000000000,1.000000000
40865,21095,1.000000000,1.000000000,1.000000000,1.000000000
41267,21159,1.000000000,1.000000000,1.000000000,1.000000000
41348,21025,0.970370370,1.000000000,0.800000000,0.968523002
41635,21071,1.000000000,1.000000000,1.000000000,1.000000000
40823,21095,0.983922830,0.995098039,1.000000000,0.985574686
41472,21175,0.975216007,0.996240602,0.971910112,0.976249484
41352,21175,1.000000000,1.000000000,1.000000000,1.000000000
40903,21121,1.000000000,1.000000000,1.000000000,1.000000000
40958,21013,1.000000000,0.000000000,1.000000000,1.000000000
41166,21135,0.983870968,0.888888889,1.000000000,0.981424149
41535,21195,1.000000000,1.000000000,1.000000000,1.000000000
41531,21195,1.000000000,1.000000000,1.000000000,1.000000000
40856,21013,1.000000000,1.000000000,1.000000000,1.000000000
40972,21131,0.007836991,0.000000000,0.000000000,0.007215007
40456,21203,0.983578431,1.000000000,1.000000000,0.984601241
40511,21067,0.987033712,0.982693755,0.996146435,0.986972227
40489,21137,0.914859863,1.000000000,0.875000000,0.916582915
40383,21239,0.978505291,0.997983871,0.997468354,0.980493955
40507,21067,1.000000000,1.000000000,1.000000000,1.000000000
40350,21181,1.000000000,1.000000000,1.000000000,1.000000000
40442,21137,0.551260504,0.400000000,1.000000000,0.550748752
40517,21067,1.000000000,1.000000000,1.000000000,1.000000000
40523,21067,1.000000000,1.000000000,1.000000000,1.000000000
40422,21137,0.028073572,0.003060444,0.008130081,0.024844249
40403,21079,0.037060961,0.002509410,0.007722008,0.033455119
40370,21209,0.739614243,1.000000000,1.000000000,0.741911765
40464,21021,0.931102362,0.000000000,1.000000000,0.931237721
40346,21165,0.741573034,0.750000000,1.000000000,0.742465753
40207,21111,0.999472400,1.000000000,1.000000000,0.999569939
40217,21111,1.000000000,1.000000000,1.000000000,1.000000000
40228,21111,1.000000000,1.000000000,1.000000000,1.000000000
40255,21111,1.000000000,1.000000000,1.000000000,1.000000000
39565,28059,0.997501041,1.000000000,1.000000000,0.997604551
39560,28047,1.000000000,1.000000000,1.000000000,1.000000000
39563,28059,1.000000000,1.000000000,1.000000000,1.000000000
39630,28037,1.000000000,1.000000000,1.000000000,1.000000000
39666,28005,0.098324022,0.019774011,0.000000000,0.093670125
39653,28037,0.984681373,1.000000000,0.000000000,0.985145573
39573,28039,0.034899329,0.017857143,0.000000000,0.034385201
39661,28037,0.759699625,0.857142857,0.000000000,0.760545906
39666,28085,0.052673583,0.016949153,0.000000000,0.050518719
47126,18019,0.964638586,1.000000000,1.000000000,0.966403162
42732,21093,1.000000000,1.000000000,1.000000000,1.000000000
42754,21085,0.894932936,0.984057971,0.899635036,0.901829925
47141,18019,0.972303207,1.000000000,1.000000000,0.974427995
42642,21045,0.006292204,0.000000000,0.000000000,0.005756002
42733,21217,0.822458270,0.894736842,0.773584906,0.820793434
42757,21123,0.378940309,0.519230769,0.454545455,0.385633270
47161,18061,1.000000000,1.000000000,1.000000000,1.000000000
43938,39081,1.000000000,1.000000000,1.000000000,1.000000000
43567,39051,0.995911111,1.000000000,1.000000000,0.996380803
43606,39095,1.000000000,1.000000000,1.000000000,1.000000000
43953,39081,1.000000000,1.000000000,1.000000000,1.000000000
44017,39035,1.000000000,1.000000000,1.000000000,1.000000000
43946,39111,1.000000000,1.000000000,1.000000000,1.000000000
43986,39067,0.965129359,1.000000000,1.000000000,0.965517241
44001,39093,1.000000000,1.000000000,1.000000000,1.000000000
43913,39081,1.000000000,1.000000000,1.000000000,1.000000000
43610,39095,1.000000000,1.000000000,1.000000000,1.000000000
43910,39067,0.052219321,0.025641026,0.000000000,0.051395939
44010,39007,1.000000000,1.000000000,1.000000000,1.000000000
43557,39171,0.966695132,0.958333333,1.000000000,0.968093385
44301,39153,1.000000000,1.000000000,1.000000000,1.000000000
44303,39153,1.000000000,1.000000000,1.000000000,1.000000000
44432,39029,1.000000000,1.000000000,1.000000000,1.000000000
44509,39099,1.000000000,1.000000000,1.000000000,1.000000000
44287,39169,0.606919275,0.796610169,0.631578947,0.610664953
44512,39099,1.000000000,1.000000000,1.000000000,1.000000000
44504,39099,0.952360329,0.960000000,0.959798995,0.953348382
42404,21233,0.949183303,0.914285714,1.000000000,0.948740226
42408,21107,0.811040340,0.967105263,0.789473684,0.817608259
42420,21101,0.999562555,1.000000000,1.000000000,0.999616215
42450,21233,0.895053167,0.994285714,0.987951807,0.905410987
42206,21141,0.933251933,0.967213115,1.000000000,0.934722768
42276,21141,0.996620251,0.997755331,1.000000000,0.996781500
42261,21031,0.999611349,1.000000000,1.000000000,0.999634102
42262,21047,1.000000000,1.000000000,1.000000000,1.000000000
42328,21183,1.000000000,1.000000000,1.000000000,1.000000000
42215,21047,0.582867784,0.666666667,0.000000000,0.582720588
42333,21183,0.917602996,0.600000000,0.600000000,0.906137184
42280,21219,1.000000000,1.000000000,1.000000000,1.000000000
42259,21061,1.000000000,1.000000000,1.000000000,1.000000000
42256,21031,0.195250660,0.111111111,0.000000000,0.192852543
42372,21149,0.742724098,0.960000000,1.000000000,0.750841751
44212,39103,1.000000000,1.000000000,1.000000000,1.000000000
44223,39153,1.000000000,1.000000000,1.000000000,1.000000000
44139,39035,1.000000000,1.000000000,1.000000000,1.000000000
44240,39133,0.994207836,0.996953077,0.995061728,0.994433815
44140,39035,1.000000000,1.000000000,1.000000000,1.000000000
44262,39153,1.000000000,1.000000000,1.000000000,1.000000000
44270,39103,0.071833648,0.027624309,0.028571429,0.069044006
44127,39035,1.000000000,1.000000000,1.000000000,1.000000000
44121,39035,1.000000000,1.000000000,1.000000000,1.000000000
44062,39055,0.823290598,0.933161954,0.983471074,0.835260116
44067,39153,1.000000000,1.000000000,1.000000000,1.000000000
44077,39085,0.999460522,1.000000000,1.000000000,0.999507493
44087,39153,1.000000000,1.000000000,1.000000000,1.000000000
44021,39055,1.000000000,1.000000000,1.000000000,1.000000000
44026,39055,0.999809633,1.000000000,1.000000000,0.999835499
44074,39093,1.000000000,1.000000000,1.000000000,1.000000000
44022,39035,0.721259240,0.784156142,0.879478827,0.732712766
44086,39007,0.028929605,0.000000000,0.000000000,0.027932961
44023,39055,0.943064578,0.690992018,0.983050847,0.918607280
44041,39085,0.008404519,0.004032258,0.000000000,0.007886830
43402,39173,1.000000000,1.000000000,1.000000000,1.000000000
43465,39173,1.000000000,1.000000000,1.000000000,1.000000000
43515,39051,0.998303647,1.000000000,1.000000000,0.998440748
47666,18051,0.998333333,1.000000000,1.000000000,0.998381877
47715,18163,1.000000000,1.000000000,1.000000000,1.000000000
47629,18173,1.000000000,1.000000000,1.000000000,1.000000000
47716,18163,1.000000000,1.000000000,1.000000000,1.000000000
43447,39173,0.827152318,0.944444444,1.000000000,0.845127610
43450,39173,0.994863014,1.000000000,1.000000000,0.996257018
43406,39173,0.955390335,1.000000000,1.000000000,0.957040573
43518,39171,1.000000000,1.000000000,1.000000000,1.000000000
43526,39039,0.978805395,1.000000000,1.000000000,0.980728802
45801,39003,0.993822855,0.989875389,0.982683983,0.992955953
44811,39147,0.086322082,0.034398034,0.015384615,0.081445783
44830,39173,0.131991814,0.132669983,0.202614379,0.133165829
45830,39137,0.787903894,0.927927928,0.963636364,0.797674419
45806,39003,0.753772836,0.727272727,0.666666667,0.751453761
44807,39077,0.082995951,0.071428571,0.000000000,0.081133920
44814,39043,1.000000000,1.000000000,1.000000000,1.000000000
44827,39033,0.897893505,0.902857143,0.947368421,0.898904110
45814,39063,1.000000000,1.000000000,1.000000000,1.000000000
44864,39005,0.770949721,0.800000000,1.000000000,0.774476705
45806,39011,0.246227164,0.272727273,0.333333333,0.248546239
44855,39077,1.000000000,1.000000000,1.000000000,1.000000000
44818,39147,0.670820353,0.687500000,1.000000000,0.672764228
45808,39003,1.000000000,1.000000000,1.000000000,1.000000000
44851,39077,0.868330465,0.977941176,1.000000000,0.877478192
44866,39005,1.000000000,1.000000000,1.000000000,1.000000000
45879,39125,1.000000000,1.000000000,1.000000000,1.000000000
43064,39159,0.606616068,0.667238422,0.405405405,0.607337309
43082,39041,0.999132287,0.994943110,1.000000000,0.998911071
43026,39049,0.999738093,1.000000000,1.000000000,0.999761824
43056,39089,0.995030731,1.000000000,0.997811816,0.995554542
43028,39083,1.000000000,1.000000000,1.000000000,1.000000000
43072,39021,1.000000000,1.000000000,1.000000000,1.000000000
43107,39127,0.031051965,0.000000000,0.000000000,0.029411765
43119,39049,0.975392851,0.978193146,0.902439024,0.975217683
43025,39089,1.000000000,1.000000000,1.000000000,1.000000000
43029,39159,0.340425532,0.444444444,0.000000000,0.338308458
45242,39061,1.000000000,1.000000000,1.000000000,1.000000000
45219,39061,1.000000000,1.000000000,1.000000000,1.000000000
45227,39061,1.000000000,1.000000000,1.000000000,1.000000000
45238,39061,1.000000000,1.000000000,1.000000000,1.000000000
45209,39061,1.000000000,1.000000000,1.000000000,1.000000000
45217,39061,1.000000000,1.000000000,1.000000000,1.000000000
45323,39023,1.000000000,1.000000000,1.000000000,1.000000000
45324,39057,0.964495771,0.959306707,0.990308904,0.965855887
44708,39151,1.000000000,1.000000000,1.000000000,1.000000000
44644,39019,1.000000000,1.000000000,1.000000000,1.000000000
44662,39151,0.962936047,0.987951807,1.000000000,0.964153562
44657,39151,0.471871658,0.665529010,0.623188406,0.485209450
44609,39099,0.581500647,0.615384615,1.000000000,0.584423676
44651,39019,1.000000000,1.000000000,1.000000000,1.000000000
44634,39151,0.251190476,0.222222222,0.000000000,0.250582751
44669,39151,1.000000000,1.000000000,0.000000000,1.000000000
44630,39151,1.000000000,0.000000000,1.000000000,1.000000000
44656,39157,0.944181646,0.960000000,1.000000000,0.944700461
44695,39019,0.489130435,0.411764706,0.000000000,0.486404834
44608,39151,0.782508631,0.629629630,0.600000000,0.776914539
45123,39141,0.130456106,0.060606061,0.028776978,0.123186789
45162,39025,0.388996139,0.400000000,0.500000000,0.389671362
45168,39015,1.000000000,1.000000000,1.000000000,1.000000000
45204,39061,1.000000000,1.000000000,1.000000000,1.000000000
45206,39061,1.000000000,1.000000000,1.000000000,1.000000000
45130,39015,0.834158416,0.925925926,1.000000000,0.836956522
45068,39057,0.024006984,0.092857143,0.000000000,0.025862069
45064,39017,0.466240876,0.916666667,0.166666667,0.481833910
45065,39165,1.000000000,1.000000000,1.000000000,1.000000000
43780,39121,0.228660924,0.190476190,0.000000000,0.227692308
45002,39061,1.000000000,1.000000000,1.000000000,1.000000000
45005,39165,0.988717509,0.996285980,0.991150442,0.989313075
43812,39031,1.000000000,1.000000000,1.000000000,1.000000000
43821,39119,0.837519221,0.973333333,1.000000000,0.846116739
43326,39065,0.998369162,0.998542274,1.000000000,0.998418347
43783,39127,1.000000000,1.000000000,1.000000000,1.000000000
43777,39119,0.606031128,0.702702703,0.333333333,0.605555556
45001,39061,1.000000000,1.000000000,1.000000000,1.000000000
43716,39111,0.811843362,0.875000000,1.000000000,0.814404432
43822,39119,0.617845877,0.754716981,1.000000000,0.624509376
43843,39083,0.461977186,0.444444444,0.000000000,0.461397059
43843,39031,0.538022814,0.555555556,0.000000000,0.538602941
43779,39121,1.000000000,1.000000000,1.000000000,1.000000000
43760,39119,0.334536703,0.300000000,0.000000000,0.333725029
43804,39075,0.528650647,0.583333333,0.000000000,0.526315789
43788,39121,0.765591398,0.888888889,1.000000000,0.768907563
43213,39049,1.000000000,1.000000000,1.000000000,1.000000000
43226,39049,1.000000000,1.000000000,1.000000000,1.000000000
43148,39045,0.935483871,1.000000000,1.000000000,0.936651584
43155,39045,0.859938208,0.600000000,0.500000000,0.856561546
43160,39047,0.993798602,0.986607143,0.994871795,0.993244444
43209,39049,1.000000000,1.000000000,1.000000000,1.000000000
43210,39049,1.000000000,1.000000000,1.000000000,1.000000000
43135,39129,0.132001948,0.153846154,0.000000000,0.132021123
43150,39127,0.398294762,0.000000000,0.250000000,0.393285372
45895,39011,0.992760066,0.998349835,1.000000000,0.993344808
41001,21037,1.000000000,1.000000000,1.000000000,1.000000000
41048,21015,1.000000000,1.000000000,1.000000000,1.000000000
41018,21117,0.955304634,0.687553648,0.859722222,0.929293619
41033,21191,0.755424063,0.769230769,1.000000000,0.755836576
41051,21117,0.999505236,0.916853933,0.992337165,0.996493415
45894,39107,0.021276596,0.000000000,0.000000000,0.020618557
45897,39063,1.000000000,1.000000000,1.000000000,1.000000000
41083,21041,0.517587940,0.428571429,0.666666667,0.517017828
41095,21077,0.997048406,1.000000000,1.000000000,0.997206704
41093,21135,0.125165563,0.030303030,0.000000000,0.122580645
45431,39057,0.502000471,0.668625147,0.690968444,0.523730798
45458,39113,0.912891761,0.954802260,0.989130435,0.916781830
45459,39113,0.997203537,0.947893068,0.988304094,0.990057080
45430,39057,0.986123413,0.976744186,0.878048780,0.983246361
45714,39167,1.000000000,1.000000000,1.000000000,1.000000000
45723,39009,0.859862507,0.916666667,0.000000000,0.860923716
45694,39145,1.000000000,1.000000000,1.000000000,1.000000000
45432,39057,0.469461078,0.547049442,0.252173913,0.469284861
45697,39001,0.620420127,0.552631579,1.000000000,0.623518255
45501,39023,1.000000000,1.000000000,1.000000000,1.000000000
46060,18057,0.998351940,0.999461207,1.000000000,0.998505651
46118,18063,0.983450351,0.982758621,1.000000000,0.983529412
46124,18145,0.239039039,0.033078880,0.008620690,0.210992446
46131,18081,0.992784168,0.996431121,1.000000000,0.993278377
46149,18063,0.998745295,1.000000000,1.000000000,0.998784933
46147,18011,0.931818182,0.909090909,1.000000000,0.931711146
46055,18057,0.215547060,0.156462585,0.028985507,0.211770888
46058,18023,0.984716157,1.000000000,1.000000000,0.985026738
46065,18023,0.767904509,0.809523810,0.985781991,0.795002839
46164,18013,0.569052224,0.222222222,0.000000000,0.562571320
46147,18063,0.068181818,0.090909091,0.000000000,0.068288854
46154,18059,1.000000000,1.000000000,1.000000000,1.000000000
46158,18063,0.045418327,0.013793103,0.025974026,0.042941797
46069,18023,0.018058691,0.000000000,0.000000000,0.016933777
46721,18033,1.000000000,1.000000000,1.000000000,1.000000000
46742,18151,0.817843866,0.764705882,0.860000000,0.817996950
46628,18141,1.000000000,1.000000000,1.000000000,1.000000000
46730,18033,0.991961415,1.000000000,1.000000000,0.992187500
46574,18141,0.313740266,0.729064039,0.810810811,0.338071547
46725,18183,0.960608027,0.993523316,0.979591837,0.963154328
46565,18087,0.998179170,1.000000000,1.000000000,0.998328877
46755,18033,0.007821553,0.002832861,0.000000000,0.007172131
46783,18069,0.549729901,0.788571429,0.740740741,0.563750373
46567,18039,0.068262262,0.021739130,0.014184397,0.064118372
46785,18033,1.000000000,1.000000000,1.000000000,1.000000000
46793,18033,0.995689655,1.000000000,1.000000000,0.995997999
45409,39113,1.000000000,1.000000000,1.000000000,1.000000000
45414,39113,1.000000000,1.000000000,1.000000000,1.000000000
45368,39023,0.984919887,1.000000000,1.000000000,0.985441310
45362,39037,1.000000000,1.000000000,0.000000000,1.000000000
45420,39113,1.000000000,1.000000000,1.000000000,1.000000000
46514,18039,1.000000000,1.000000000,1.000000000,1.000000000
46539,18085,0.955005624,1.000000000,1.000000000,0.957492030
46405,18089,1.000000000,1.000000000,1.000000000,1.000000000
46506,18099,0.886324576,0.972508591,1.000000000,0.895123580
46536,18141,0.925487465,0.967741935,1.000000000,0.930457180
46307,18089,0.950097308,0.997733711,0.995889003,0.954389243
46250,18097,0.986493418,0.995266272,1.000000000,0.989153321
46254,18097,1.000000000,1.000000000,1.000000000,1.000000000
46280,18057,0.982268642,0.755747126,0.990384615,0.965760753
46256,18057,0.046589177,0.278836510,0.055737705,0.065925210
46348,18091,0.982721382,1.000000000,1.000000000,0.983367983
46349,18111,1.000000000,1.000000000,1.000000000,1.000000000
46278,18063,0.049385942,0.000000000,0.008196721,0.038958376
46208,18097,1.000000000,1.000000000,1.000000000,1.000000000
46235,18097,1.000000000,1.000000000,1.000000000,1.000000000
46231,18097,0.657219251,0.885714286,0.655172414,0.669263634
47006,18137,0.693955624,0.785263158,0.797468354,0.704146050
46041,18023,0.992312241,0.994186047,0.997005988,0.992592593
47060,18029,0.720945290,0.944785276,1.000000000,0.739844683
46050,18011,0.200594354,0.125000000,0.000000000,0.196022727
45742,39167,0.982806691,0.973684211,1.000000000,0.982664234
46031,18057,0.783120707,0.875000000,1.000000000,0.788191190
47022,18029,1.000000000,1.000000000,1.000000000,1.000000000
47303,18035,0.999839538,1.000000000,1.000000000,0.999859343
47304,18035,1.000000000,1.000000000,1.000000000,1.000000000
47203,18005,1.000000000,1.000000000,1.000000000,1.000000000
46996,18131,0.996166323,1.000000000,1.000000000,0.996595076
47227,18079,0.809667674,0.750000000,1.000000000,0.810164425
47346,18177,0.960612691,0.993288591,1.000000000,0.963699652
47273,18079,0.989677419,1.000000000,1.000000000,0.989847716
47339,18177,1.000000000,1.000000000,1.000000000,1.000000000
47274,18079,0.010521182,0.002569043,0.000000000,0.009404199
47340,18135,1.000000000,1.000000000,1.000000000,1.000000000
47201,18013,0.024471371,0.002823529,0.038653367,0.023026865
47240,18047,0.007475331,0.000000000,0.000000000,0.006616090
47281,18071,0.670731707,0.636363636,1.000000000,0.672413793
47236,18005,1.000000000,1.000000000,1.000000000,1.000000000
47957,18131,0.946583851,1.000000000,1.000000000,0.947752126
47930,18157,0.899696049,0.875000000,1.000000000,0.902298851
47951,18111,1.000000000,1.000000000,1.000000000,1.000000000
47978,18073,0.992090854,1.000000000,1.000000000,0.993064201
47981,18157,0.948640483,1.000000000,1.000000000,0.950437318
47975,18171,0.966101695,1.000000000,1.000000000,0.967479675
47940,18107,1.000000000,1.000000000,1.000000000,1.000000000
48028,26147,0.997959184,1.000000000,1.000000000,0.997995992
48025,26125,1.000000000,1.000000000,1.000000000,1.000000000
47855,18153,1.000000000,1.000000000,1.000000000,1.000000000
48032,26147,0.880174292,0.777777778,1.000000000,0.878852285
48240,26163,1.000000000,1.000000000,1.000000000,1.000000000
48210,26163,1.000000000,1.000000000,1.000000000,1.000000000
48239,26163,1.000000000,1.000000000,1.000000000,1.000000000
48301,26125,1.000000000,1.000000000,1.000000000,1.000000000
46903,18067,1.000000000,1.000000000,1.000000000,1.000000000
46806,18003,1.000000000,1.000000000,1.000000000,1.000000000
46825,18003,1.000000000,1.000000000,1.000000000,1.000000000
46985,18131,0.975036711,1.000000000,1.000000000,0.975852273
46989,18053,0.990091463,1.000000000,1.000000000,0.990455213
46929,18067,0.054776219,0.000000000,0.000000000,0.048463357
46960,18149,0.442307692,0.500000000,0.500000000,0.444029851
48185,26163,1.000000000,1.000000000,1.000000000,1.000000000
48189,26161,0.604263341,0.511982571,0.626126126,0.599313713
48166,26115,1.000000000,1.000000000,1.000000000,1.000000000
48197,26161,1.000000000,1.000000000,1.000000000,1.000000000
48174,26163,1.000000000,1.000000000,1.000000000,1.000000000
48179,26115,1.000000000,1.000000000,1.000000000,1.000000000
48164,26163,0.998759613,1.000000000,1.000000000,0.998821311
48105,26161,1.000000000,1.000000000,1.000000000,1.000000000
48146,26163,1.000000000,1.000000000,1.000000000,1.000000000
48120,26163,1.000000000,1.000000000,1.000000000,1.000000000
48099,26125,1.000000000,1.000000000,1.000000000,1.000000000
48138,26163,1.000000000,1.000000000,1.000000000,1.000000000
48109,26161,1.000000000,1.000000000,1.000000000,1.000000000
48072,26125,1.000000000,1.000000000,1.000000000,1.000000000
48042,26099,1.000000000,1.000000000,1.000000000,1.000000000
48065,26099,1.000000000,1.000000000,1.000000000,1.000000000
48043,26099,1.000000000,1.000000000,1.000000000,1.000000000
48048,26099,1.000000000,1.000000000,1.000000000,1.000000000
48061,26147,1.000000000,1.000000000,1.000000000,1.000000000
48049,26147,1.000000000,1.000000000,1.000000000,1.000000000
48082,26099,1.000000000,1.000000000,1.000000000,1.000000000
48050,26099,1.000000000,1.000000000,1.000000000,1.000000000
47557,18083,1.000000000,1.000000000,1.000000000,1.000000000
47396,18035,1.000000000,1.000000000,1.000000000,1.000000000
47433,18119,0.660588479,0.777777778,0.105263158,0.646480535
47446,18093,0.991249006,1.000000000,1.000000000,0.991772625
47448,18013,0.971882378,0.996212121,1.000000000,0.973652695
47452,18093,0.076611269,0.006289308,0.000000000,0.070921986
47561,18083,0.965346535,0.913043478,1.000000000,0.963722397
47573,18083,1.000000000,0.000000000,1.000000000,1.000000000
47452,18117,0.920551277,0.993710692,1.000000000,0.926465099
47588,18123,0.583554377,0.809523810,0.051282051,0.546910755
48453,26087,0.070222222,0.047058824,0.000000000,0.065942591
48462,26049,0.008324084,0.000000000,0.000000000,0.007911392
48386,26125,1.000000000,1.000000000,1.000000000,1.000000000
48433,26049,0.996962597,0.998003992,1.000000000,0.997046517
48506,26049,1.000000000,1.000000000,1.000000000,1.000000000
48421,26087,0.961038961,1.000000000,1.000000000,0.961926456
48507,26049,1.000000000,1.000000000,1.000000000,1.000000000
48505,26049,1.000000000,1.000000000,1.000000000,1.000000000
48708,26017,0.999147287,0.996663887,1.000000000,0.998980286
48762,26001,0.945512821,1.000000000,0.000000000,0.947530864
48809,26081,0.157545272,0.050675676,0.033613445,0.148932219
48738,26001,0.894846797,1.000000000,0.538461538,0.893414800
48817,26155,1.000000000,1.000000000,1.000000000,1.000000000
48866,26155,0.286147624,0.179487179,0.083333333,0.279807692
48848,26155,0.641435464,0.825396825,1.000000000,0.646330681
48661,26129,1.000000000,1.000000000,1.000000000,1.000000000
48720,26063,1.000000000,1.000000000,1.000000000,1.000000000
48767,26157,0.980449658,0.923076923,1.000000000,0.978484565
48842,26065,0.998840916,1.000000000,1.000000000,0.998955341
48732,26017,1.000000000,1.000000000,1.000000000,1.000000000
48837,26037,0.100434119,0.106690778,0.024691358,0.098191489
48858,26073,0.994794109,0.996683250,1.000000000,0.995200000
48841,26155,0.789325843,0.666666667,1.000000000,0.788461538
48856,26057,1.000000000,1.000000000,1.000000000,1.000000000
48727,26087,0.665377176,0.900000000,0.000000000,0.669829222
48703,26011,1.000000000,1.000000000,1.000000000,1.000000000
48733,26157,1.000000000,1.000000000,0.000000000,1.000000000
48837,26067,0.011263640,0.000000000,0.000000000,0.010212766
49638,26165,0.916201117,1.000000000,1.000000000,0.918918919
49643,26055,0.696428571,0.782945736,0.846153846,0.700232153
49655,26133,0.970234688,1.000000000,0.000000000,0.970687711
49665,26133,0.790816327,0.893617021,1.000000000,0.793571752
49534,26081,0.728287044,0.762388818,0.791560102,0.733727811
49615,26009,1.000000000,1.000000000,1.000000000,1.000000000
49632,26113,1.000000000,1.000000000,0.000000000,1.000000000
49696,26055,1.000000000,1.000000000,1.000000000,1.000000000
49506,26081,1.000000000,1.000000000,1.000000000,1.000000000
49509,26081,1.000000000,1.000000000,1.000000000,1.000000000
49716,26031,0.624277457,0.200000000,1.000000000,0.617440225
49679,26133,0.834403081,1.000000000,1.000000000,0.838750000
49709,26119,1.000000000,1.000000000,1.000000000,1.000000000
49633,26055,0.337476980,0.657894737,0.777777778,0.344749887
49690,26009,0.060500291,0.094527363,0.044444444,0.062160695
49642,26085,1.000000000,1.000000000,1.000000000,1.000000000
49707,26141,0.034327380,0.000000000,0.002433090,0.030068729
49456,26139,0.941806285,0.920967742,0.981873112,0.941837289
49341,26081,1.000000000,1.000000000,1.000000000,1.000000000
49418,26081,0.829049713,0.970714286,0.832394366,0.843449562
49429,26139,1.000000000,1.000000000,1.000000000,1.000000000
49451,26121,0.948913918,0.980000000,0.862068966,0.949139579
49457,26121,0.995392716,1.000000000,1.000000000,0.995469256
49343,26117,0.143564356,0.060000000,0.000000000,0.141579732
49403,26139,0.923408846,0.952380952,1.000000000,0.924974306
49453,26005,1.000000000,1.000000000,1.000000000,1.000000000
49421,26127,0.659281638,0.600000000,0.555555556,0.657226563
49301,26081,1.000000000,1.000000000,1.000000000,1.000000000
49303,26121,0.918072289,1.000000000,0.000000000,0.922018349
49058,26015,1.000000000,1.000000000,1.000000000,1.000000000
49097,26077,0.989033306,1.000000000,1.000000000,0.989772727
49107,26021,1.000000000,1.000000000,1.000000000,1.000000000
49337,26123,0.979333928,0.987220447,1.000000000,0.979943899
49106,26021,1.000000000,1.000000000,1.000000000,1.000000000
49338,26107,0.666666667,0.814814815,0.300000000,0.663316583
49078,26005,0.941938699,1.000000000,1.000000000,0.946189376
49328,26005,1.000000000,1.000000000,1.000000000,1.000000000
49080,26015,0.195000000,0.047297297,0.038626609,0.181356159
49321,26081,1.000000000,1.000000000,1.000000000,1.000000000
49099,26027,0.148256881,0.088000000,0.148148148,0.145637817
49113,26021,1.000000000,1.000000000,0.000000000,1.000000000
49056,26005,0.301357862,0.233333333,0.200000000,0.300258844
49047,26159,0.096866841,0.070938215,0.039800995,0.094119065
49092,26025,0.777673546,0.958333333,1.000000000,0.790209790
49067,26159,0.102632753,0.050000000,0.095238095,0.101650738
49009,26077,0.992017486,0.997180451,1.000000000,0.992671638
49022,26021,0.986317668,0.994865212,0.998120301,0.987455718
48891,26117,0.996930161,0.970588235,1.000000000,0.996282528
48888,26117,1.000000000,1.000000000,1.000000000,1.000000000
48873,26067,0.807352941,0.975609756,0.833333333,0.817189632
