Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999
"Egypt, Arab Rep.",27296626.595801152,27650974.216503985,28347029.92642633,29186080.084494777,30041817.77001486,30892245.127653845,31710946.908456184,32571985.68703217,33521044.40402893,34216128.98003162,35023625.96519805,35786577.07739959,36563935.80293576,37436866.89487461,38146056.35932494,38967080.267300464,39999469.367537536,41019609.793748595,42082251.62502543,43151883.411035694,44261988.73636595,45372868.781749524,46521207.78957454,47707634.84267936,48975868.115036644,50314399.01482878,51695455.48425112,53132659.11233548,54584562.39544115,56043168.85570363,57411554.74411289,58722376.57349799,59695802.97208706,60965545.85818378,62204944.31775019,63674171.95569799,64909232.190229036,66206289.70827118,67523800.61743173,68861485.66994771
El Salvador,2753359.144193709,2853156.3172677495,2927995.847366236,3019815.233828433,3110090.8687675186,3201717.3691420443,3291731.477908049,3378217.8615241013,3448097.107538823,3572459.408776216,3669444.9192629457,3774963.912995219,3874764.8708789647,3954225.7638014033,4072657.0372424796,4174040.5679930225,4245220.183046892,4324224.443220012,4402268.196869671,4484071.634953015,4560672.820468307,4639809.511526808,4719063.280817859,4793026.1201946065,4860290.1657531485,4925552.5007125735,4994205.080802344,5062971.775032565,5132268.881592482,5202917.031539984,5270350.335786112,5338113.399575524,5395842.996954918,5456279.52117566,5520948.335049763,5595374.316782147,5665561.25059057,5727891.011472203,5788124.899094783,5840754.598500863
Equatorial Guinea,250881.12632551347,252070.12066619773,262429.6958103508,272537.471886839,283085.2324443937,290794.34231650014,293279.3187699944,298260.144546631,306579.0379235402,297084.0353726328,290306.63455491443,278836.6947908283,269296.3350824483,264724.7022889436,251347.33215201576,246070.99078351562,254115.12184176897,262208.10413596337,271666.63149532606,280136.3184694678,289556.7549072311,296814.9251002476,303095.8341883898,310658.99574976345,322998.68858817895,338437.17615338345,354935.85261738603,373264.36014764686,392751.24346128036,415019.9443460398,435359.07479555835,456788.1283840195,443271.30306651373,462682.82655445044,479412.2238085859,520329.19259122317,533995.7957676642,547874.0881364301,564503.6176663258,582747.5823118158
Estonia,1224314.889514227,1231567.3682373115,1243160.4578692825,1258327.2585848127,1272693.5565335401,1287208.6272211545,1302136.5258732666,1315552.4153326773,1328774.5997988158,1342866.6684189034,1358345.3643567194,1374595.922759187,1389874.807008565,1404740.615694676,1418621.9595560268,1430931.3463085485,1441697.6491806288,1451085.4878326938,1460415.3028524634,1470221.6198411495,1480484.0280904141,1492023.5823863302,1504544.8841922046,1516660.6178434626,1526892.1803054758,1534904.235693133,1540833.7709856243,1544638.0377209508,1545778.2567022392,1543392.2169669853,1554074.2082508677,1543961.2564593465,1527078.294001049,1508591.1673289076,1486851.4047482298,1464658.8004710288,1439221.0216908553,1411945.3794477568,1382082.4014290706,1348600.8125115433
Ethiopia,22753813.191790275,22698776.0168814,22957435.856935494,23525360.047726505,24113457.47194227,24764023.649520062,25539167.180371307,26336871.25485196,27163394.898793302,27999818.800376557,28797780.561187528,29544401.76424714,30197403.043423258,30809324.127570473,31409927.580064617,32014963.71625503,32655262.972140513,33322270.19308444,34051789.1725628,34835105.68934431,35639382.38107737,36487640.14884605,37453432.80393692,38475623.06116482,39546214.70395162,40729047.342956446,42037564.726204894,43467829.779339515,44983171.88958784,46572594.47654428,48382309.5188308,50107531.275133215,51446222.37660112,53156523.083237074,54963179.654092275,57121223.984103166,59060430.48632499,60998470.720159434,62956132.26437207,64892399.13446202
Euro area,268052220.65823174,269150403.4230164,270578109.5280286,272807041.4817624,274914973.2860687,276998598.77736974,279178707.3441049,281119242.69531083,282863855.5289315,285214266.99796367,287141865.46652126,289068206.6378195,290728871.4161234,292016018.89515233,293827222.35286045,295509084.2273438,296977795.87151885,298643126.4608424,300347616.2478492,301956425.0498128,303204824.4939945,304255741.26344633,305093425.3606112,305713233.33749104,306145113.9383364,306555540.7612915,307124151.8549316,307797830.772563,308647594.46274996,309729123.4232402,310945476.26737547,312310132.4794228,313981888.6442871,315689187.5516169,316989025.12347174,317946089.4942379,318518616.47689605,318776381.383476,318832446.1424072,318785889.4215219
Europe & Central Asia,677763262.7463741,676177822.9513953,680769271.4405472,688917198.3454897,696777994.4026062,704261076.4995887,711412068.4999394,718379394.9137967,726313765.1814425,731328499.3432434,737749730.5730188,743703541.9671817,749431245.7445636,755924666.5392225,760113049.896707,765019587.028758,771982584.8615766,778301116.9645991,784665099.156873,790388761.7612166,795639010.72769,800099724.6385603,804344850.6465766,808309367.6403396,812595236.8078792,817421012.2358644,822739124.2001908,828711004.3834507,834795298.1746185,840813683.7469451,842991819.3525426,846427225.2010128,848437186.9616792,851939570.7493713,854222943.08794,856813594.0770628,857467681.2782257,858790325.9514472,860009450.2330835,861547403.0873687
Europe & Central Asia (IDA & IBRD countries),310936047.4787961,313481031.73227084,317580713.04512465,322404371.444873,327192336.50086033,331648022.98329747,335698846.1913482,339842897.0573536,344305419.46446097,347513434.5990368,351122017.844638,354635950.7885052,358479686.27223074,362759416.25173867,366152047.1406065,369859210.6613833,374286868.84957516,378382318.2034136,382395365.58143103,386307855.08898365,390335356.43605626,394291606.47032416,398264937.75497735,402268651.87952673,406403012.2501246,410520095.0082203,414487651.7973467,418374271.49248755,422045014.8787447,425566583.0009514,428517970.98064864,431160930.6171099,430220483.47380984,431827147.54004633,432818138.59834254,435631869.5521561,435757518.73921454,435694713.52200377,435738543.9065014,435670608.92148936
Europe & Central Asia (excluding high income),281323074.46926147,283434210.6641064,287148303.85037786,291636726.7216361,296085616.1655386,300241219.1233743,304040844.4190734,307918139.7830828,312110826.8757389,315101159.76769906,318501158.4255503,321798975.41940576,325365379.9375041,329339512.46100694,332442691.5862344,335839622.22072536,339935596.85091907,343710956.7810462,347421185.366103,351031789.8958042,354740333.47028095,358374760.7051447,362039453.0510438,365730101.91776544,369549226.4235056,373376265.0258501,377090453.27710325,380757848.5632327,384231896.7999781,387556377.91796714,390324164.60513955,392752445.4201601,391937390.0103834,393415503.79441243,394330897.8618868,396891244.2195404,397030667.9044474,397036580.8366211,397128474.9817727,397118804.4295991
European Union,414954197.07744926,414262144.74855345,415865714.86397904,419432176.6097079,422786242.7037675,426076774.69680375,429629799.2863417,432841479.95417386,436169448.6600066,439246995.7183245,442329935.6763697,445237631.152355,447715372.5496729,449999997.1748617,452040149.92467076,454085115.51561123,456419602.4578982,458717032.9334119,461083466.9231675,463219937.55840665,464885046.1498168,466204697.9558864,467380225.7317415,468314005.743583,469077821.2867101,469957766.7086051,471143044.6810582,472626144.88099366,474334423.3693953,476253089.7348998,478101409.2960425,479910615.8134373,481383572.84343225,483407308.5279396,484715902.0599678,485863816.2907751,485975916.2161091,485834951.52500325,485420917.16026765,484894674.8387993
Faroe Islands,34893.72813372093,35213.649021569814,35593.11031732397,36018.45248917955,36436.14937017539,36851.779961989356,37266.93326308043,37665.38592450515,38067.95775748702,38495.93877407747,38960.46788479978,39459.136471188605,39970.497201469436,40490.036608894094,40997.13963949382,41474.77194077199,41919.46852429535,42335.9798083204,42741.881507891136,43152.25026846254,43574.38341305975,44017.088511770155,44469.70333475885,44915.17705781242,45330.666498479026,45706.12840602096,46043.156021065675,46342.16062601867,46595.2007577973,46788.08206985245,47036.69120404239,47094.7952347621,47154.94726535442,47107.34043033082,47005.27241915614,46819.87433510544,46651.662693804436,46468.77852920399,46253.22292333098,45998.9533995782
Fiji,383137.29974462383,412416.1110904979,428850.0467586218,441260.56056015485,453817.74686422583,466123.7961121667,475725.74932779593,485446.7284013933,491475.85543437663,507083.5522419211,516989.62272971054,528368.0290606729,540051.4425467871,548535.7320550351,565510.1885446225,580661.3832088144,591026.4643747661,603761.699552476,616280.3747282502,629499.6974050073,642301.1980048559,655490.434019257,667393.679731249,678362.7503325882,688832.2999058362,698330.4943806696,707303.0914457488,715148.4741944942,722652.1266905387,730560.1717586027,737719.5421056022,745172.207366014,751032.3860961582,757921.0282757633,765407.5229707506,775077.4966746263,783755.4646141751,790944.8392507943,798060.8682467808,804262.8431934953
Finland,4425740.217158169,4477360.838949757,4509247.63470884,4526842.849252528,4545029.60903329,4562097.991881162,4574372.635456961,4586691.6282263305,4595066.496261014,4608531.997778859,4619166.21403126,4632179.663810514,4647851.513639869,4662069.182092449,4681458.996607102,4701212.677501492,4717028.849910423,4735092.105782848,4753739.048392747,4774459.531876612,4796355.27723781,4819285.422429239,4839663.815753058,4859431.107277542,4879255.636676665,4898132.921336047,4915841.946329009,4931367.260052651,4946610.423655227,4963187.728527479,4995685.5138552,5017388.291988637,5032885.810440969,5053732.7229638845,5073376.247955866,5099176.948193029,5120193.162177581,5140366.278663214,5160256.863834921,5180536.93829973
Fragile and conflict affected situations,121002689.97719884,123932675.8045448,127097752.1619823,130447841.08263254,133874651.04598641,137377707.0474906,140980412.96189666,144617849.78653288,148396043.17200208,152273507.33066225,156257489.6755464,160326211.6813078,164471695.91910863,168731150.87417388,173260171.12145734,178072406.3809433,183218740.389256,188667396.54855847,194281247.67016077,199862030.9413457,205323495.5001874,210652157.49326015,215799314.82567453,220933832.38167763,226200399.578099,231651925.18130517,237366978.8702755,243340303.17759514,249638576.33779263,256281848.8627553,261551796.36447,268631766.068686,278258141.1255028,286615142.75024414,294782654.48450375,301470318.94640255,309321826.2708814,317391961.8276663,325437696.8382201,333840146.54201293
France,47765254.16207777,47952554.61685549,48259029.027410254,48738485.605948195,49199378.08339815,49657896.64746301,50133033.58574514,50574751.341900274,50994564.739527866,51495656.366676226,51945567.411552206,52397642.63726629,52807421.209933,53164463.38901918,53577302.61944969,53960840.31196062,54311285.41888021,54674933.160570875,55041820.75926153,55396914.6078618,55705100.62974577,55990582.706479,56261006.02358867,56502205.26822494,56717064.24197833,56934103.48157589,57178286.27218638,57442846.05847143,57725902.60913102,58029355.34876396,58326199.50049631,58621170.58158533,58885160.69905631,59188824.42015658,59437254.24057607,59678091.906714186,59831009.879047975,59944924.54956196,60030703.078954086,60093609.80094622
French Polynesia,78032.05899589352,81044.63650894645,84076.06251467261,87102.29316072149,90220.67684715474,93346.51366553822,96472.38747044644,99729.25245173965,103092.78852779465,106544.04800220949,110157.02032903375,113978.89607272504,118084.82785286102,122370.16372034751,126641.74017408339,130873.25925370221,135037.9958946308,139120.17470527362,143163.0759597909,147311.17234002665,151679.30469248473,156243.07446091453,160964.27497563895,165802.5961711866,170666.3168905627,175462.88375682983,180150.4190730012,184744.4234395192,189212.52324737184,193530.79419001268,197297.92372892046,201354.7698930528,205252.24552046915,209011.0320344083,212759.9254962292,216459.6048725493,220202.55172695708,223957.59298903495,227778.35980909574,231585.33858416334
Gabon,497039.53925048315,503025.19438972056,509813.0689980766,517067.3142203853,524868.2469689132,533828.863197947,543840.458404255,554353.1819681429,565353.8326281864,576899.1727272106,589157.437986459,601433.9451010149,613168.8836353024,625167.2184091987,637590.6619391324,650614.3141033415,664375.3934233714,678946.6232725232,694598.8678812239,711175.2621154612,728609.645270645,746996.7695041619,766538.5382572733,786915.1704733389,808097.6001235036,830227.2454113829,853256.924466485,877166.5008039036,901641.3217253307,926238.6077708061,953302.8169235218,977634.6040038246,1005991.0205809654,1031399.1096354019,1058005.4216517597,1083146.6918367846,1112204.7435164675,1142475.4506059592,1172528.5366623402,1202684.8001558376
"Gambia, The",355717.1417457495,373626.4258534011,383111.8133950947,387607.40143956116,393549.4698630624,401017.7133462817,409694.830078188,420156.6041302966,429831.1987036733,442894.78751394025,454252.32111815794,466026.1311524339,478399.3479039563,490414.8567929851,505052.7334878786,519347.3928519307,531531.799059983,544787.0074079462,559168.6129514739,576747.7852641294,597920.5779102385,623060.3917577682,651760.4240839329,683050.1850444783,715225.9065423688,747449.4944780056,779078.5938120434,809913.9885607936,840078.7097228818,869633.3748017825,916038.8887818117,948623.4225802381,966753.5546872277,993046.9989849447,1022934.0572815664,1063696.3374066832,1099638.5520661338,1134082.9529091767,1169184.9973322651,1202069.2171955858
Georgia,3715304.036452085,3728608.9703226388,3758986.2241694108,3804166.478312552,3846986.344003059,3892575.967550844,3942316.2124887705,3986948.591725558,4030626.081208244,4075698.065242201,4123177.3537153304,4169364.6899320036,4207354.832543731,4242089.754695222,4274487.701579332,4304480.718979552,4333071.677704528,4360329.1536747515,4391227.25819996,4426056.262927115,4463154.86613594,4506074.267746583,4554963.96804817,4604315.983494565,4649116.180133268,4689108.869273841,4724827.001088664,4755866.67594105,4780260.027978167,4795155.845371664,4885035.64774771,4878950.582396567,4832055.950688437,4795476.02148217,4749243.422768012,4715955.902034342,4660353.88779898,4596614.11018911,4522778.541554749,4433835.872701213
Germany,72827698.74473062,73524681.84691098,74192054.397015,74917628.98692456,75571720.34560075,76112076.4924449,76552696.09371534,76844619.05708852,77016328.92597762,77333071.98383728,77559053.65957966,77887868.30768648,78273115.60972181,78551937.21512905,78896419.72824326,79075552.37083474,79001519.57926169,78850118.34448257,78647518.4964687,78470645.04283634,78286271.41798726,78158203.95904198,78044886.96274295,77967556.4882442,77909077.57728735,77903725.36187878,78022151.45637527,78236863.99812976,78532655.59429732,78993321.43520203,79137881.6980671,79638999.16491547,80146968.790337,80460096.37761632,80747486.93895093,81273165.54838124,81942119.78970328,82655577.32477847,82679978.29912367,82189472.58846036
Ghana,6713530.095702285,6926526.381500879,7109954.692778984,7278332.904123465,7461242.414494807,7643746.026231,7826730.753792146,8035097.285503993,8246646.940082604,8453696.67015108,8645357.825372392,8837894.332712883,9053281.917506242,9276931.569439495,9500446.069020862,9727496.401068145,9952956.489986712,10177138.594970101,10402800.847957278,10649976.701182837,10928231.446535314,11233076.778065437,11568475.178057367,11928577.80069291,12305255.966788823,12692123.220484281,13080743.264491761,13471443.459670717,13862519.83174687,14261844.923206175,14697521.847858513,15141922.33855089,15344633.212913806,15732172.83513161,16148869.485527331,16740163.999485249,17195548.120233856,17633934.86812844,18098440.61085131,18556606.898001753
Gibraltar,23942.447986809486,24447.448000747485,24724.369966906997,25147.708223727102,25532.45839254256,25925.259461727524,26366.943062090235,26715.073018159783,26913.509227163602,27579.76239455041,27975.74122510045,28412.57042467845,28751.75915401968,28876.00560608987,29373.576284474264,29748.115015413823,29878.551203698305,30120.256424385392,30359.678088969762,30582.928376196163,30666.587538541622,30699.207799235744,30641.90660846208,30493.938920832275,30241.05754588967,29947.946059851245,29697.543359070936,29456.991210774264,29283.1752200758,29206.368420280785,29225.0383605944,29383.811180680095,29882.785176888203,30214.90107013091,30463.294853980224,30477.971580713907,30536.166106757977,30446.310672122672,30284.25062126507,30077.58615639658
Greece,8254252.786959758,8321445.3919934835,8406903.094724631,8479893.23131532,8554162.656679323,8617070.683229735,8658415.978248721,8706418.641165039,8766819.902705794,8781929.380556798,8816208.765540725,8848925.153654462,8899783.845181799,8972422.781693762,9021642.239526307,9091887.977508968,9196542.823619789,9298270.663430369,9397603.011613226,9487511.160538262,9576713.762723988,9653965.930245077,9717434.682976043,9778970.053979373,9851211.445289677,9926665.246248787,10000159.000526404,10074553.165805405,10149296.641365891,10227610.208441114,10206506.867573803,10266502.666333443,10339637.780964887,10421627.658144092,10489096.835342204,10546642.100385284,10594706.719792282,10655662.798798596,10724596.504869377,10810878.760307854
Greenland,33186.408695530146,34091.91636601917,35369.022291339235,36834.177691862686,38262.74073643319,39590.048740383354,40694.956626499305,41770.72512497567,42801.44961108174,43666.511217582505,44623.44509153697,45635.538690760965,46675.9423564882,47702.994249611394,48469.91880660341,49176.49910817365,49828.46228976408,50327.62386433687,50785.39464355912,51232.94367441372,51663.38460858143,52031.23882205086,52354.85572306719,52599.06992940302,52872.912713544676,53249.340401491616,53712.881606165785,54239.53090765327,54748.236192966346,55241.44526815205,55392.08175334544,55562.64593280037,54972.88893675804,54938.32580808224,54881.07733904407,55414.27540411847,55499.05248699291,55767.256039771484,56073.76594160567,56459.014307445614
Grenada,91481.54677238548,92771.34117534547,94018.90315663884,94030.38353861542,94187.53576468606,94253.86827935698,94068.72412536293,94081.00648268685,94539.92084827228,93261.37812302588,92758.34137230879,91994.85081950156,91574.12485199608,91813.42652178742,90933.83956319513,90646.40682342369,91282.18676925497,91685.73771807784,92067.24749502726,92349.40682329051,92924.16739911679,93487.35141320433,93965.68210140523,94654.22989860037,95662.21317473473,96660.25660200883,97413.48827886954,98020.15663583484,98511.4755171095,98901.60118786339,98855.96696808375,99053.94457715238,99350.57293331204,99648.63163959561,99767.47941656783,99700.66924593737,99617.39331040299,99729.6680962122,99916.9857496079,100352.88883014675
Guam,67289.31957698303,68382.72394762507,69745.44444650986,71323.97649059985,72921.31697226786,74586.19077560147,76355.4478077847,78118.81684249341,79960.6764067377,81784.76644861237,83673.1987635723,85551.17639775485,87387.57401429238,89257.75644261301,91168.6265150791,93182.24373998055,95354.68231797502,97615.16524369227,99963.93819721094,102326.90488086412,104672.32518800469,107024.2831953038,109382.50282036378,111767.67982779424,114186.72127304114,116647.22142077009,119174.4355679674,121771.66098091313,124454.13933781841,127216.60258549689,130453.14955831719,133311.1924998549,136386.1449469012,139417.54033514304,142298.04780754546,144981.85983429156,147619.21268443187,150202.8977431702,152723.27911860734,155242.15704601147
Guatemala,4209806.142774074,4319732.161231958,4444170.032982861,4587457.7610491505,4732649.974494406,4878015.889732621,5026510.074456467,5175914.9350596955,5324637.390110482,5482176.501539319,5634885.503560682,5790655.631392184,5947378.244872169,6101712.032827319,6263322.004827763,6426167.795810967,6588175.634188154,6755352.158418051,6927171.536699698,7104400.451663238,7283404.729560492,7465401.499308285,7651378.694401027,7839181.262257387,8028648.594036211,8223718.174591423,8426481.083877914,8635559.616976935,8849836.320060086,9070177.446946066,9262652.398351248,9491300.833017934,9716382.775040533,9950110.365199037,10182816.041284129,10422296.47000283,10655734.344647188,10890126.682895016,11124463.54281931,11359480.267035723
Guinea,3674139.439292982,3636143.946469277,3644770.5701061934,3708258.2093117684,3774181.102836117,3846053.797000751,3938159.884940937,4034147.424585238,4129942.2359929383,4213177.046722949,4267752.947362855,4297286.491413668,4303483.44866325,4294949.060320899,4288220.466610938,4293607.836254701,4317984.204334825,4356215.446947068,4410897.320761204,4477224.612198055,4544312.270180523,4616745.256970882,4709015.990118474,4813502.306496739,4929830.267427385,5069678.450421959,5235399.950137645,5425419.802427679,5638290.088953704,5881007.665812373,6253778.787779927,6565391.296605289,6660467.780860543,6953321.377728581,7255654.708145201,7719985.474022895,8029018.374200046,8311913.353574842,8600910.784420133,8876500.521588892
Guinea-Bissau,623047.5417706694,619815.4815609369,622733.3052883174,631706.7439308956,640966.6468634761,651577.4612292598,664673.6312654677,678096.6439716711,691838.3404422912,705762.2122465118,719011.319897915,731169.422929297,741126.9792100831,750068.5060063738,758190.7616407357,765772.0860513381,773305.2308094061,780732.0016358017,789340.5457225076,799525.2541022345,810851.2536526739,823945.2738771036,840302.9577822767,858053.8176085826,876406.3292894035,896370.8936532314,917993.9824536562,941194.4795491702,964975.630240713,988883.6544588923,1024086.9535504922,1048497.6890040718,1057966.738076233,1077640.1940263852,1099334.5209406435,1131737.859583468,1156694.288032998,1180911.1911279678,1205107.1168176427,1227353.0596991226
Guyana,599806.1478321452,599848.5974911351,605085.2175515026,618553.5110826616,630569.9848319415,642473.7655521755,656864.3188864936,668213.6138144203,678326.1121112325,693085.6660353832,704929.0574220039,716670.6214691524,725575.669239958,731214.2731585403,740565.7625630677,748657.2971217849,754880.1393479586,762591.990740766,770582.2922238403,777255.9558222305,779949.3312319268,780420.8913896319,778602.7274038561,774538.2448375442,767876.6745226488,760510.0616593726,754438.2462436513,749223.2638660402,745891.1330093474,744864.8286669061,747581.5834661566,751570.8195991509,763986.400770861,772656.9222654842,776345.8084315911,772042.5449194827,766551.3132029616,757495.3516652577,745893.0164360397,733377.8421136804
Haiti,3889657.704122629,3945829.951121924,4021276.0771290306,4103217.7541680667,4187470.7472365457,4272123.303338741,4354738.393339673,4441446.799810657,4534662.521366429,4611462.017534313,4696230.967850325,4778674.26961008,4863564.8721163515,4956154.0411059735,5039848.686010078,5133288.019101111,5242828.532519858,5353681.095314432,5468950.250279335,5586231.045456389,5707931.048941451,5831182.996678635,5957542.13831732,6087822.156289406,6224926.65409081,6367202.595817015,6512545.351181092,6661820.637895803,6812754.246773715,6965072.8524763165,7115011.618993485,7259562.939708169,7384001.11527434,7527644.358378299,7668758.514211575,7824242.995519853,7965001.103293019,8109910.831678819,8256160.8517066715,8404090.944242403
Heavily indebted poor countries (HIPC),162981822.7520035,166018217.85668212,169714306.69891483,174020841.8203929,178465320.4342149,183122553.14456993,188099422.9667166,193185087.3146351,198464670.4436925,203856211.43188936,209290637.11074644,214710932.84547764,220050365.29414755,225449483.97310263,231117285.64071995,237111564.3750208,243529704.4259351,250328540.51982433,257434942.69478565,264645684.28223687,271828511.2580674,279003235.70652443,286242550.84058744,293609448.19847566,301230249.2984889,309250077.9437862,317754441.4565657,326731023.7746149,336182387.0264481,346107416.07769376,355263588.4694379,365884905.5483821,378287923.99088556,390129228.99328023,402007148.8889387,413124155.70763093,425030794.19222575,437170436.0191892,449329329.185756,461797553.397322
High income,760440480.4024732,768077671.0738146,775114587.969693,785576730.683007,795444696.7457983,804846974.0993626,813278855.1652448,820851261.0521829,826324687.5110195,837364424.5254676,845549601.2695801,854782596.1526229,863288357.584614,869632886.3497536,880222448.535939,889558315.0031259,896431795.0646284,904629326.0344636,913199847.187957,922169289.817622,930033358.6287348,937554617.6219904,944584230.6446373,950559484.1289761,955829931.6679366,961377760.1573603,967923283.7048552,974992762.2170212,982478676.6216128,990550106.2177193,999265111.7792695,1006840802.1712039,1011442781.8910658,1018504174.4627879,1025489054.8566859,1035225289.9977419,1042829304.0311644,1050175142.786855,1057383576.8357232,1064053285.3482249
Honduras,2033240.9806441632,2093425.3164735525,2154587.023122709,2216068.1352099045,2280128.729156395,2347365.811749359,2417300.2917235023,2489621.5571412737,2564451.390774246,2641426.871860159,2720985.5384086496,2801986.4815738606,2884123.8785820412,2968761.3239179584,3057255.223913997,3150214.2952832594,3247989.8256843477,3350524.6490821517,3457189.5535055674,3566730.632237421,3678807.058192029,3793300.702929096,3909651.8062903467,4028753.9671508516,4151299.4701829082,4277154.557352185,4406477.744712444,4539189.681169039,4675370.942449307,4814502.999883851,4950712.805009484,5093380.929884737,5259986.383694885,5413415.322772635,5567549.570846193,5709629.331665704,5866306.992932623,6026624.273412412,6186617.029337993,6349321.920086637
"Hong Kong SAR, China",2891683.23532816,3220501.3634696864,3362469.303622991,3440886.8869347535,3523090.562716689,3607376.3907180093,3669125.9250066094,3732779.534010567,3746721.357318934,3897520.678936798,3970177.461067386,4062908.9987016395,4157461.0079944804,4206602.892011289,4372127.834854018,4508533.9347212985,4571075.639887031,4665897.224550094,4758449.7237689085,4864544.646165021,4968303.830305263,5083034.916005712,5187166.9999406785,5283190.352194648,5370132.872922055,5443794.722091895,5511043.183755945,5563468.518506277,5613823.476193044,5671501.1830245,5752532.428833101,5832380.223554451,5909109.082342584,5985059.830874253,6080050.706100348,6197006.03667346,6320435.164009538,6420976.692946132,6521388.126035895,6608672.051905151
Hungary,10007535.526355654,10059915.743285634,10076380.780983299,10096323.239399474,10113149.453436483,10133966.434683364,10169830.13855743,10194499.55656562,10204955.90934633,10273949.70280923,10322580.567188364,10383872.420722183,10440110.142531484,10476368.54998099,10549886.740428433,10601532.0351884,10612792.765994616,10629657.351387642,10642852.109816417,10657849.437935226,10664339.955059633,10673895.423265427,10679808.779664446,10678940.088884965,10659678.278392434,10627079.867768388,10589971.569811027,10545053.158084814,10499801.695448656,10454675.291146971,10442816.81760382,10424905.680689454,10475239.433006428,10463914.10256467,10444858.423391305,10369499.991900578,10330701.01294116,10273353.244267449,10205326.943343036,10128266.636168778
IBRD only,1916344481.350606,1937406545.0271754,1971088578.8491788,2016802166.7378082,2062536984.6170168,2109698466.4334073,2160303985.3401885,2210299571.1088104,2261321188.992853,2315263608.9641957,2370344173.0165486,2426726145.5936446,2481666464.781887,2535839034.1154976,2589618129.18702,2641397193.565233,2691582143.418004,2740886734.2009225,2790937450.04286,2842185355.8787427,2893898345.780357,2947279379.0221577,3003598034.956238,3060468257.81255,3116633608.8121,3173643657.3440285,3232315104.3127575,3292507855.481051,3352896376.881978,3412383375.635902,3473821981.613321,3529909916.1531796,3583626770.613791,3636357917.199851,3688156400.378578,3739656566.1620626,3790282684.3894205,3840686414.2574224,3889805473.9830093,3937238508.9886446
IDA & IBRD total,2299273560.570103,2330013816.1117854,2373640504.312315,2429130844.978568,2485140288.324648,2542884091.7814813,2604256950.36955,2665706164.429163,2728840602.4143963,2794419338.293513,2861702297.542416,2930462261.087636,2998428595.4616203,3066397911.836398,3133997763.5729494,3200414359.548913,3266313145.0430055,3331748713.8557715,3398318900.5349865,3466398136.779433,3535484823.35028,3606571137.6304317,3680920483.1172023,3756394374.6119657,3831924164.750544,3908876097.6646476,3987934767.3795266,4069029075.7420826,4150838957.6700783,4232318452.325608,4314623669.630501,4393591608.375286,4471156145.165649,4548092095.664385,4624304123.19692,4700154917.469318,4775461584.351175,4850954670.896376,4925601634.672958,4999215823.486401
IDA blend,121577953.21909487,125849923.73090556,129554002.07657741,132730317.59671426,136104592.75036484,139606691.18848798,143111902.66503584,146859472.47513288,150710199.39592707,154631084.1840539,158673459.77996707,162839237.42589003,167260805.5420981,171906314.412628,176750982.0866139,181846253.33933616,187140113.18688923,192646158.92091918,198336717.25754288,204285929.86574715,210580283.39693016,217168655.84558356,223949823.0863588,230979951.49146208,238229802.4632134,245555896.36921,252883645.8906156,260214709.226343,267572513.08559328,274962574.52153707,282724937.51122135,290245859.8281795,297887355.9066264,305458779.4398538,313150862.1176478,320905626.8374015,328902529.89190716,336993889.84721166,345148792.0518633,353347467.0913144
IDA only,260062857.79167116,265636110.7883917,271890581.574229,278884605.0388886,286120240.652316,293583086.97519827,301428424.6889945,309541856.5635834,317885910.31336117,326313788.39705765,334652407.9432931,342966633.50225246,351320934.4257666,359775435.77293825,368526463.3500749,377670488.34200966,387286902.63985264,397320368.3949919,407737927.8428016,418465365.454494,429404415.37304854,440574581.0535419,452080584.16747653,463916567.3453959,476117215.8302007,488789640.0779469,501975893.5913714,515659660.20515907,529831780.1662762,544554189.0308377,559378741.7982513,575139346.2580575,590393430.5392126,606795832.5555712,623299100.6808217,640552015.1524509,657156744.4578946,673740642.7796695,690463757.7652332,707341226.7194203
IDA total,376405298.11890936,390027853.7427001,401805897.18309045,412422605.9498284,423506985.2643397,434891623.9989407,446231923.59470844,458040937.1962967,469692350.50289154,482032326.14255,494037053.3993845,506275295.97534966,518864396.28004885,531495203.7881632,545078286.4225924,559249102.0615654,573578033.3087516,588721429.360333,604546251.3126004,621254216.9785175,638714526.6066456,656928112.6645956,675588423.5814383,694807692.7519665,714585860.2435193,734814996.0458956,755421710.1396968,776273417.0579834,797517986.1610665,819344351.1791029,844651266.2699721,867956072.6301174,889008327.633405,912293165.2054241,935818801.9692912,961592061.1209748,985981584.5002861,1010290076.2573578,1034693767.8923676,1059082552.5073452
Iceland,177778.3274409242,179260.12539262144,182244.6509101524,185654.45335174812,188989.2208050234,192100.9173036628,194906.4753647828,197613.24276312272,200589.46165588155,202312.0867679328,204657.33931670495,206921.2654124889,209283.78971415636,211994.33167931013,213787.22549379425,216025.5367895895,219034.92418523313,221896.79067032802,224848.70865137264,227648.29325592652,230312.7333228031,232664.00803697406,234727.6258557315,236660.19441859907,238744.1344502372,241051.55847680493,243550.51023858407,246250.31558355287,249086.7351630127,252096.51176568045,254597.71246788482,257349.1464220152,259845.22017221845,262958.6461899061,265466.7819823091,268085.69153203274,269963.078021333,272151.7401071975,274286.49271641247,276730.99615195085
