,Airport Code,Make,Amateur Built,Number of Engines,Engine Type,Purpose of Flight,Weather Condition,Broad Phase of Flight,Safety_Index
2925,0.0007588532883642496,0.010033726812816189,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2926,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2927,0.0031197301854974705,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2928,0.00042158516020236085,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2929,0.0015177065767284991,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Moderately Unsafe
2930,0.0003372681281618887,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2931,0.00016863406408094435,0.0021922428330522765,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
2932,0.0003372681281618887,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2933,8.431703204047218e-05,0.0021922428330522765,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2934,0.000505902192242833,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Most Unsafe
2935,0.016188870151770656,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2936,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2937,8.431703204047218e-05,0.0042158516020236085,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2938,0.000927487352445194,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.017284991568296795,Moderately Unsafe
2939,0.00016863406408094435,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2940,0.0002529510961214165,0.009443507588532884,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2941,0.0002529510961214165,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2942,8.431703204047218e-05,0.0002529510961214165,0.0,1.0,0.04258010118043845,0.02284991568296796,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2943,0.000505902192242833,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Very Unsafe
2944,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.017284991568296795,Moderately Unsafe
2945,0.0003372681281618887,0.3472175379426644,0.0,1.0,0.9365092748735244,0.024873524451939293,0.002023608768971332,0.4323777403035413,Moderately Unsafe
2946,0.000927487352445194,0.00016863406408094435,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
2947,0.00016863406408094435,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2948,0.0005902192242833053,0.0006745362563237774,0.0,1.0,0.9365092748735244,0.034232715008431704,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2949,0.0003372681281618887,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
2950,0.022428330522765598,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2951,0.00016863406408094435,0.0002529510961214165,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2952,0.0002529510961214165,0.010033726812816189,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2953,0.0021079258010118043,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2954,0.0002529510961214165,0.01829679595278246,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2955,8.431703204047218e-05,0.0054806070826306915,0.0,1.0,0.04258010118043845,0.02284991568296796,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2956,0.0007588532883642496,0.06526138279932546,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.017959527824620573,Moderately Unsafe
2957,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2958,0.0005902192242833053,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2959,0.0002529510961214165,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2960,0.00016863406408094435,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2961,0.0003372681281618887,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.03709949409780776,Moderately Unsafe
2962,0.00042158516020236085,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2963,8.431703204047218e-05,0.010033726812816189,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.027993254637436762,Moderately Unsafe
2964,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Very Unsafe
2965,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.03069139966273187,Moderately Unsafe
2966,0.0002529510961214165,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.03069139966273187,Moderately Unsafe
2967,0.0005902192242833053,0.0015177065767284991,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
2968,8.431703204047218e-05,0.0026138279932546374,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2969,0.00016863406408094435,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2970,0.0003372681281618887,0.06526138279932546,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2971,0.0005902192242833053,0.00016863406408094435,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2972,0.001433389544688027,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2973,0.000505902192242833,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.03069139966273187,Moderately Unsafe
2974,0.00042158516020236085,0.002951096121416526,0.0,0.75,0.9365092748735244,0.0021922428330522765,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2975,0.0002529510961214165,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.03069139966273187,Moderately Unsafe
2976,0.0003372681281618887,0.17588532883642496,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2977,0.0002529510961214165,0.17588532883642496,0.0,0.75,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2978,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.009021922428330522,0.9558178752107925,0.1188026981450253,Moderately Unsafe
2979,0.00193929173693086,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
2980,0.00016863406408094435,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2981,0.0003372681281618887,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Very Unsafe
2982,0.00016863406408094435,0.002360876897133221,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Moderately Unsafe
2983,0.000505902192242833,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.03709949409780776,Moderately Unsafe
2984,0.002276559865092749,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2985,0.000505902192242833,0.0006745362563237774,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2986,0.0010961214165261383,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.017284991568296795,Moderately Unsafe
2987,0.00042158516020236085,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2988,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.0036256323777403036,0.9558178752107925,0.1188026981450253,Moderately Unsafe
2989,0.000505902192242833,0.06526138279932546,0.0,0.75,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2990,0.000927487352445194,0.3472175379426644,0.0,0.75,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
2991,8.431703204047218e-05,0.0054806070826306915,0.0,1.0,0.04258010118043845,0.02284991568296796,0.9558178752107925,0.045868465430016866,Moderately Unsafe
2992,0.00042158516020236085,0.17588532883642496,0.0,0.75,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
2993,0.00016863406408094435,0.0032040472175379428,0.0,0.75,0.04258010118043845,0.007166947723440135,0.9558178752107925,0.4323777403035413,Moderately Unsafe
2994,0.0002529510961214165,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.03069139966273187,Moderately Unsafe
2995,0.001011804384485666,0.009190556492411467,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.03709949409780776,Moderately Unsafe
2996,0.0016020236087689714,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2997,0.000505902192242833,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.027993254637436762,Very Unsafe
2998,0.00016863406408094435,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
2999,0.00042158516020236085,0.0002529510961214165,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3000,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3001,0.0013490725126475548,0.00016863406408094435,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Very Unsafe
3002,0.0015177065767284991,0.06526138279932546,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3003,0.000505902192242833,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.013237774030354131,0.9558178752107925,0.4323777403035413,Very Unsafe
3004,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Most Unsafe
3005,0.000505902192242833,0.01829679595278246,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Moderately Unsafe
3006,0.0031197301854974705,0.17588532883642496,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3007,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3008,0.00016863406408094435,0.00016863406408094435,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3009,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3010,0.0005902192242833053,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3011,0.00016863406408094435,0.009612141652613829,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3012,0.016188870151770656,8.431703204047218e-05,0.0,1.0,0.04258010118043845,0.02284991568296796,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3013,0.0002529510961214165,0.0012647554806070826,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.1188026981450253,Moderately Unsafe
3014,0.0003372681281618887,0.0016863406408094434,0.0,1.0,0.9365092748735244,0.02284991568296796,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3015,0.0003372681281618887,0.0006745362563237774,0.0,0.75,0.014502529510961214,0.004721753794266442,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3016,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
3017,0.0005902192242833053,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3018,0.00016863406408094435,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3019,0.022428330522765598,0.0007588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3020,0.016188870151770656,0.0054806070826306915,0.0,1.0,0.04258010118043845,0.02284991568296796,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3021,0.00016863406408094435,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.017959527824620573,Very Unsafe
3022,0.00016863406408094435,0.3472175379426644,0.0,0.75,0.9365092748735244,0.034232715008431704,0.9558178752107925,0.03069139966273187,Moderately Unsafe
3023,0.0007588532883642496,0.0010961214165261383,0.0,0.75,0.9365092748735244,0.0021922428330522765,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3024,0.00016863406408094435,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3025,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3026,0.0002529510961214165,0.0026981450252951096,0.0,1.0,0.9365092748735244,0.6833895446880269,0.04215851602023609,0.045868465430016866,Moderately Unsafe
3027,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3028,0.0002529510961214165,0.0026138279932546374,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3029,0.0002529510961214165,0.3472175379426644,0.0,1.0,0.9365092748735244,0.009021922428330522,0.9558178752107925,0.045868465430016866,Moderately Unsafe
3030,0.016188870151770656,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3031,0.00016863406408094435,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3032,0.000927487352445194,0.17588532883642496,0.0,1.0,0.04258010118043845,0.6833895446880269,0.04215851602023609,0.25438448566610455,Moderately Unsafe
3033,0.0003372681281618887,0.06526138279932546,0.0,0.75,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3034,0.00016863406408094435,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3035,0.002276559865092749,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3036,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Very Unsafe
3037,0.0003372681281618887,0.00927487352445194,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.1188026981450253,Moderately Unsafe
3038,0.0010961214165261383,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3039,0.0012647554806070826,0.00042158516020236085,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Moderately Unsafe
3040,0.00016863406408094435,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3041,0.0002529510961214165,0.009443507588532884,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3042,8.431703204047218e-05,0.0002529510961214165,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Most Unsafe
3043,0.0002529510961214165,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3044,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3045,0.0006745362563237774,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3046,0.00016863406408094435,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3047,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.04258010118043845,0.008263069139966273,0.9558178752107925,0.013743676222596965,Moderately Unsafe
3048,0.016188870151770656,0.0011804384485666105,0.0,1.0,0.04258010118043845,0.02284991568296796,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3049,0.00042158516020236085,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3050,0.0003372681281618887,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3051,0.00016863406408094435,0.0012647554806070826,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3052,0.00042158516020236085,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3053,0.00016863406408094435,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3054,0.0003372681281618887,0.000505902192242833,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3055,8.431703204047218e-05,0.0051433389544688025,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Moderately Unsafe
3056,0.000505902192242833,0.010033726812816189,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3057,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3058,0.0003372681281618887,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3059,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3060,0.0002529510961214165,0.00016863406408094435,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Very Unsafe
3061,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3062,0.00016863406408094435,0.06526138279932546,0.0,1.0,0.9365092748735244,0.010792580101180439,0.9558178752107925,0.1188026981450253,Moderately Unsafe
3063,0.00016863406408094435,0.004047217537942664,0.0,1.0,0.9365092748735244,0.02284991568296796,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3064,0.000505902192242833,0.00927487352445194,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
3065,0.0003372681281618887,0.00193929173693086,0.0,0.75,0.04258010118043845,0.009021922428330522,0.9558178752107925,0.017284991568296795,Moderately Unsafe
3066,0.00016863406408094435,0.0042158516020236085,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3067,0.0003372681281618887,0.0003372681281618887,0.0,0.75,0.014502529510961214,0.007166947723440135,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3068,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3069,0.0007588532883642496,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.04215851602023609,0.045868465430016866,Moderately Unsafe
3070,0.0003372681281618887,0.003456998313659359,0.0,1.0,0.9365092748735244,0.013237774030354131,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3071,0.00016863406408094435,0.0002529510961214165,0.0,1.0,0.9365092748735244,0.034232715008431704,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3072,0.0003372681281618887,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3073,0.0003372681281618887,8.431703204047218e-05,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3074,0.000505902192242833,0.3472175379426644,0.0,1.0,0.9365092748735244,0.009021922428330522,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3075,0.00042158516020236085,0.17588532883642496,0.0,1.0,0.9365092748735244,0.0021922428330522765,0.9558178752107925,0.017959527824620573,Moderately Unsafe
3076,0.0003372681281618887,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3077,0.00016863406408094435,0.004047217537942664,0.0,1.0,0.9365092748735244,0.6833895446880269,0.04215851602023609,0.027993254637436762,Moderately Unsafe
3078,0.000505902192242833,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3079,0.0002529510961214165,0.0003372681281618887,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3080,0.0002529510961214165,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.045868465430016866,Moderately Unsafe
3081,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3082,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3083,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Most Unsafe
3084,0.0002529510961214165,0.3472175379426644,0.0,0.75,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3085,8.431703204047218e-05,8.431703204047218e-05,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3086,8.431703204047218e-05,0.3472175379426644,0.0,0.75,0.9365092748735244,0.034232715008431704,0.9558178752107925,0.03709949409780776,Moderately Unsafe
3087,0.00016863406408094435,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3088,0.022428330522765598,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3089,0.0002529510961214165,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Most Unsafe
3090,8.431703204047218e-05,0.0032040472175379428,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3091,0.00016863406408094435,0.06526138279932546,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3092,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3093,8.431703204047218e-05,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3094,8.431703204047218e-05,8.431703204047218e-05,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3095,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3096,8.431703204047218e-05,0.002951096121416526,0.0,1.0,0.04258010118043845,0.02284991568296796,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3097,0.00016863406408094435,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3098,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.25438448566610455,Very Unsafe
3099,0.0003372681281618887,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Very Unsafe
3100,8.431703204047218e-05,0.3472175379426644,0.0,1.0,0.9365092748735244,0.6833895446880269,0.04215851602023609,0.4323777403035413,Moderately Unsafe
3101,0.0006745362563237774,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Most Unsafe
3102,0.0006745362563237774,0.17588532883642496,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3103,8.431703204047218e-05,8.431703204047218e-05,1.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Most Unsafe
3104,0.0002529510961214165,0.3472175379426644,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.4323777403035413,Moderately Unsafe
3105,0.0002529510961214165,0.17588532883642496,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.25438448566610455,Moderately Unsafe
3106,0.016188870151770656,0.001011804384485666,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.4323777403035413,Very Unsafe
3107,0.0003372681281618887,0.17588532883642496,0.0,1.0,0.9365092748735244,0.1623946037099494,0.9558178752107925,0.03709949409780776,Moderately Unsafe
3108,0.0002529510961214165,0.0021079258010118043,0.0,1.0,0.9365092748735244,0.6833895446880269,0.9558178752107925,0.1188026981450253,Moderately Unsafe
