Source;Target;Label
158;45;"-0.011781483357527387"
158;48;"0.015577019936829603"
158;49;"0.045807151707607296"
158;51;"-0.003680092724727813"
158;54;"0.012037140679649193"
158;61;"0.01832849155561912"
158;62;"-0.21557278147368192"
158;63;"6.648623265963282e-05"
158;64;"-0.005178763348124666"
158;65;"0.01215333460556336"
158;66;"0.18386948903648254"
158;70;"-0.01849745888466648"
158;75;"0.0004101433309164805"
158;76;"0.000448941566396167"
158;83;"-0.01289417727996408"
158;89;"-0.0007363144035839298"
158;90;"-0.2560327035681221"
158;98;"0.3589883593629623"
158;101;"-0.04126915686597736"
158;103;"0.03381427954937916"
158;104;"0.016423933212177194"
158;106;"0.027546325243761632"
158;108;"-0.0008599636016262813"
158;112;"0.029469058486567917"
158;116;"-0.06896968594049828"
158;118;"0.01236210308478246"
158;120;"-0.07030763971712868"
158;122;"5.888404166943814e-05"
158;123;"-0.006932252023399476"
158;125;"0.23296025858582184"
158;126;"0.0006173145572526943"
158;127;"0.02379480509397555"
158;129;"0.01602015579837004"
158;130;"0.002711078649062297"
158;131;"0.08126414544983007"
158;132;"0.10329520406094496"
158;133;"-0.07965179187054522"
158;136;"-0.0576980188410899"
158;137;"0.015571506821460468"
158;138;"-0.0007119200001357223"
158;141;"-0.052132243127438666"
158;142;"-0.2541749912831385"
158;148;"-0.00880942878069977"
158;149;"-0.015647625063420354"
158;153;"0.14641846075505488"
158;157;"-0.004230608818373233"
158;160;"0.0009124106478775141"
158;161;"8.363151137388407e-05"
158;162;"-0.0014742028234252427"
158;166;"0.030054590845866633"
158;167;"-0.015577707165500063"
158;168;"0.01033878155600335"
158;169;"0.005529620325002908"
158;170;"-0.0019800882327003486"
158;175;"0.033895997408862004"
158;176;"-0.00027609798139374247"
158;179;"0.00030766131381855554"
158;180;"-0.05137768897886735"
158;186;"0.000206865072404568"
158;187;"-0.05615630743439549"
158;188;"0.010864925571550823"
158;191;"0.0008789920282728861"
158;192;"0.004724223306512862"
158;196;"-7.523487998329379e-05"
158;197;"3.0133293771675786e-05"
158;199;"0.3905039550016837"
158;200;"-0.02329583536222227"
158;201;"0.05676775197277281"
158;203;"0.00554003584235711"
158;209;"-0.030723743585109032"
158;210;"-0.024578304694454"
158;211;"-0.009326916319097362"
159;103;"-0.1304887695473631"
199;70;"0.1987051277312228"
202;0;"0.2368641351028365"
202;1;"-0.020905205146694444"
202;2;"-0.10728904231178596"
202;6;"0.00044738905037354493"
202;7;"-0.0010763211401041126"
202;8;"-0.011166452164320058"
202;9;"0.0007595627146436053"
202;11;"0.003176135000819727"
202;12;"0.015921718987482937"
202;13;"0.0008275095067874263"
202;14;"0.0016820118691211962"
202;18;"0.01467642009232639"
202;19;"0.00034211155484104434"
202;21;"0.0002702228984898246"
202;22;"-0.0014892011254855695"
202;25;"-0.004735671323701136"
202;32;"0.004902258116827419"
202;35;"0.055842631870586926"
202;40;"0.02775122596072116"
202;41;"6.518149821493888"
202;46;"0.007986843717825917"
202;47;"0.0009934218031597737"
202;49;"0.05076814973113882"
202;50;"0.0006626570823523168"
202;53;"0.01776014099543175"
202;54;"-0.0056256201447236545"
202;55;"0.0004447046386147837"
202;56;"0.010842540272881384"
202;58;"-0.09340237835101392"
202;60;"-0.00184192963714364"
202;61;"-0.0049704429362973715"
202;62;"0.2566863181945043"
202;65;"0.008705298983728363"
202;66;"0.17029637212890567"
202;67;"-0.0004959969038461823"
202;70;"-0.017855890493622233"
202;71;"0.4156147010843588"
202;72;"-0.01823544561838716"
202;73;"0.0002964460701938308"
202;75;"0.0002873333258222748"
202;76;"9.515499135658846e-05"
202;80;"-0.0036555980884739867"
202;81;"0.005875266530895665"
202;82;"-0.0032677968799718396"
202;84;"-0.04480031741978011"
202;86;"0.0004205382395587999"
202;88;"-0.12205169735979104"
202;89;"-0.09594907639763198"
202;90;"0.008024484660207014"
202;93;"0.021799528905151744"
202;94;"0.0902155154050373"
202;99;"-0.03322252738168049"
202;102;"0.10986423756687254"
202;103;"-0.02001695667826861"
202;106;"-0.0035053197977430004"
202;107;"0.02204590814097034"
202;110;"-0.024904973260209542"
202;111;"-3.631756828905615e-05"
202;112;"-0.0020493306008783204"
202;113;"0.0008513292230606579"
202;117;"0.062097562015093276"
202;119;"-0.0011929601091419575"
202;120;"0.02948650041457349"
202;121;"-0.002093555419843405"
202;122;"-0.00016205674593912245"
202;123;"0.004515010356319725"
202;124;"0.005195679618228172"
202;129;"-0.007446976985891815"
202;132;"-0.09417635798433756"
202;133;"-0.15408070755462325"
202;135;"-2.3066251326522313e-05"
202;137;"0.05186795184521089"
202;138;"0.00036967582497783607"
202;139;"0.018510991744448632"
202;140;"-0.0006203852408279238"
202;141;"0.033972803067676284"
202;144;"0.009960900640581132"
202;145;"-0.018981537078007808"
202;147;"2.5815531770004325e-05"
202;150;"-0.004530017034757672"
202;151;"-0.010103721676066695"
202;156;"-0.001107640806353324"
202;160;"0.0018772481442794911"
202;161;"0.00013872464465147417"
202;162;"-0.0006909359276492567"
202;163;"-0.08791596825822692"
202;164;"-0.005881769974307482"
202;165;"0.00033192864344606764"
202;166;"-0.027264818220762054"
202;167;"0.027165189275909583"
202;170;"-0.0004081480398274474"
202;177;"-4.004032450355754e-05"
202;178;"0.00027303919217108014"
202;181;"0.0016259915822925484"
202;182;"-0.0002596009868254775"
202;183;"0.002002234056403823"
202;184;"0.008984533393379695"
202;186;"0.01605545959663326"
202;191;"0.0012058827932595665"
202;193;"-0.0164262202541291"
202;194;"-0.025692002264873937"
202;199;"0.02919938049819124"
202;200;"-0.0008682265426921334"
202;201;"0.09662489181131402"
202;203;"0.009384550057116959"
202;204;"0.0017977244218134831"
202;205;"-3.684529828874849e-05"
202;207;"-0.009318182170408706"
202;211;"0.009790640005615964"
