FIPS,STATE,NO_OF_DEPENDENTS,NO_OF_LOW_INCOME,NO_OF_MIDDLE_INCOME,NO_OF_HIGH_INCOME,AVG_DEPENDENTS,AVG_LOW_INCOME,AVG_MIDDLE_INCOME,AVG_HIGH_INCOME,AGI
17153,IL,521,741,1194,84,2396534.0,12435142.0,22330498.0,10231834.0,14954773.0
17155,IL,606,643,1562,338,1961896.0,11045754.0,28901844.0,39700627.0,21230493.0
17157,IL,2957,3669,7828,1194,11874751.0,62849563.0,141754375.0,129042228.0,97740181.0
17159,IL,2499,2688,5391,793,8715143.0,45993151.0,97886807.0,83125631.0,64992976.0
17161,IL,13851,18986,36560,7736,61570237.0,328243143.0,661256118.0,806350335.0,486150980.0
17163,IL,30460,37665,75454,20345,131483808.0,643148521.0,1364921600.0,2145969865.0,1066822046.0
17165,IL,2232,2630,4568,660,9161007.0,43777374.0,83102042.0,67787742.0,55493746.0
17167,IL,19530,22327,49341,13480,84261066.0,381829780.0,895047569.0,1397765970.0,699050034.0
17169,IL,1172,1477,3237,348,4678268.0,25255614.0,59312318.0,35709236.0,39654517.0
17171,IL,4025,4506,9385,1642,15566318.0,76949885.0,169864721.0,172159053.0,116896215.0
17173,IL,3195,3614,8098,1133,11795711.0,62292205.0,148270789.0,126740332.0,100193577.0
17175,IL,2565,3033,5713,935,10423074.0,51618425.0,103798694.0,93715037.0,70547066.0
17177,IL,4826,5527,10987,1820,18162702.0,94219064.0,198569832.0,196670868.0,135925289.0
17179,IL,7780,9561,22180,5389,33831197.0,164400877.0,402928094.0,551282919.0,306008735.0
17181,IL,1702,2182,3970,545,7109732.0,37541881.0,71881909.0,57286306.0,48887887.0
17183,IL,7373,9416,17711,2463,32416335.0,159410727.0,321852168.0,273780363.0,219534719.0
17185,IL,1310,1515,3204,508,5020995.0,25712003.0,58568898.0,53021653.0,39792097.0
17187,IL,5461,6812,11724,1810,22529877.0,116061494.0,213805534.0,191219931.0,145945314.0
17189,IL,4201,4690,9288,1433,17788199.0,79620796.0,168893277.0,152552418.0,113983180.0
17191,IL,1471,1658,3533,381,6089140.0,28049835.0,65067422.0,42196143.0,42797627.0
17193,IL,1376,1565,3269,542,4774442.0,26542873.0,59477189.0,64704716.0,41115242.0
17195,IL,6620,7577,15744,2546,24962931.0,129904820.0,286139840.0,263719970.0,194722816.0
17197,IL,86834,82693,219972,90705,326340488.0,1409260433.0,4065457158.0,9331221433.0,3926557473.0
17199,IL,11239,13436,21735,3904,48525344.0,224989199.0,393731723.0,402165351.0,272213375.0
17201,IL,30524,37500,77573,17097,126359825.0,645801655.0,1401621540.0,1763690538.0,1026198718.0
17203,IL,7662,8274,22297,6992,31052677.0,141996557.0,412784466.0,742129030.0,349488702.0
18001,IN,977,1004,1912,263,3317901.0,17741546.0,35201692.0,26391801.0,22930890.0
18003,IN,29253,33331,63979,11842,126210517.0,571194462.0,1157834344.0,1201920594.0,802288545.0
18005,IN,2527,2508,6371,1714,9780203.0,43663923.0,114941586.0,180574657.0,89635785.0
18007,IN,186,172,414,63,765938.0,2944964.0,7501636.0,8427110.0,5132435.0
18011,IN,199,206,830,163,713479.0,3558966.0,15564767.0,15786934.0,11707551.0
18015,IN,423,411,1199,224,1321283.0,7052476.0,22392738.0,27933428.0,16200023.0
18017,IN,3055,3727,7224,816,12275923.0,64918167.0,133108995.0,83931849.0,88349799.0
18019,IN,7314,10009,20510,2664,32247886.0,173867235.0,373379534.0,274308344.0,255941671.0
18023,IN,454,378,1142,191,1661399.0,6436466.0,20899429.0,20689526.0,14321527.0
18025,IN,70,91,168,0,152217.0,1566925.0,3158256.0,,2078518.0
18027,IN,2393,2578,4601,682,9734922.0,45486975.0,82826343.0,69974567.0,55526404.0
18029,IN,2341,2127,6042,1665,9265080.0,36487880.0,111599954.0,172426946.0,87119266.0
18031,IN,517,514,1229,185,2047910.0,8870200.0,22097564.0,22038067.0,15072802.0
18033,IN,3751,3806,8857,1374,14042345.0,65146727.0,160793185.0,140659823.0,107827362.0
18035,IN,6936,7197,13107,2679,29756380.0,121071924.0,237011111.0,266386597.0,163705311.0
18037,IN,2500,1968,5713,1233,10195170.0,34385460.0,102812454.0,136548651.0,74372748.0
18039,IN,14121,19225,36351,4895,56400645.0,337724104.0,669426969.0,495966680.0,456500376.0
18043,IN,6870,7997,16622,4225,28233432.0,136927452.0,299938949.0,423526481.0,225792605.0
18045,IN,381,468,944,106,1195609.0,8291512.0,17106278.0,10791902.0,11389270.0
18047,IN,2320,2284,5411,905,7996008.0,38960653.0,98682710.0,96023242.0,66704217.0
18049,IN,72,70,186,18,226233.0,1232845.0,3630851.0,2258039.0,2365812.0
18051,IN,2200,2071,5010,817,9247331.0,35027866.0,90839177.0,87821132.0,61372646.0
18053,IN,5354,6306,10369,1194,22694318.0,107474482.0,189693877.0,140223219.0,126323119.0
18055,IN,2211,2187,4683,706,9321419.0,37401199.0,84630773.0,81792303.0,56858829.0
18057,IN,17126,11282,40950,28288,45117712.0,193629080.0,787206864.0,2998600098.0,1229110561.0
18059,IN,681,489,2029,1059,1906913.0,8259319.0,39540236.0,105092695.0,46232437.0
18061,IN,4093,4378,10956,2363,15271134.0,75536253.0,199180549.0,247432164.0,145025551.0
18063,IN,11761,10903,32599,10995,44996350.0,187278934.0,605567532.0,1145982572.0,526911145.0
18065,IN,6916,8111,13687,1562,31227499.0,137391586.0,251091163.0,167182855.0,166077979.0
18067,IN,451,474,1123,230,1530404.0,8219014.0,20533499.0,22736633.0,14431330.0
18071,IN,4328,4860,11140,2360,18354248.0,84602190.0,202606027.0,242368926.0,146316363.0
18073,IN,677,583,1821,379,2167101.0,9788757.0,34451613.0,39998081.0,24586599.0
18075,IN,704,837,1489,99,2593774.0,14525802.0,27416728.0,10291111.0,17841624.0
18077,IN,466,518,1159,149,2142864.0,8784759.0,20983782.0,14764039.0,13991765.0
18079,IN,6109,7191,15405,1667,23735996.0,125662997.0,282965985.0,177465615.0,187790465.0
18081,IN,8436,8648,23132,7261,32588555.0,149099563.0,421841971.0,745575809.0,352507625.0
18083,IN,4117,3725,7342,1206,16662420.0,63395031.0,132464936.0,124562799.0,87097375.0
18085,IN,5896,6189,14811,2801,21480610.0,107744152.0,269700959.0,283423318.0,187961338.0
18087,IN,2158,2009,5066,695,6745346.0,34758769.0,95072094.0,69644255.0,61888075.0
18089,IN,36054,43644,80954,17482,161176395.0,730232308.0,1461113440.0,1837184819.0,1055845347.0
18091,IN,5265,5297,12920,2656,21759800.0,90164193.0,234000808.0,278507834.0,166622248.0
18093,IN,332,384,748,62,1278863.0,6641105.0,13754634.0,8419899.0,9033596.0
18095,IN,15430,18745,38461,7311,63981143.0,319168160.0,696664736.0,741128015.0,490110267.0
18097,IN,85030,111231,203591,42032,370414591.0,1923216422.0,3753273177.0,4362136638.0,2699576371.0
18099,IN,1181,1344,3203,288,4794291.0,23482695.0,58076605.0,34697499.0,38769123.0
18101,IN,1414,1438,3284,497,4714133.0,25014457.0,59653920.0,54604931.0,40054078.0
18103,IN,7243,7436,15028,2573,29576299.0,126277580.0,271791411.0,273673889.0,184072660.0
18105,IN,14274,14555,28586,6791,55269271.0,247510609.0,517199829.0,696076814.0,372288609.0
18107,IN,3898,4065,8949,1460,14902156.0,70406292.0,161576646.0,155384943.0,109792162.0
18109,IN,7817,8051,21186,5061,29521757.0,137994723.0,386521211.0,518814799.0,288646021.0
18111,IN,2384,2285,6029,1037,8966835.0,38757686.0,110613474.0,117357505.0,76568097.0
18113,IN,5830,6429,15236,1823,21666738.0,111560964.0,280381074.0,190916795.0,186352066.0
18115,IN,1068,1090,2591,418,4188122.0,18664021.0,47010463.0,46478455.0,32136404.0
18117,IN,3302,3840,7078,739,12860717.0,66160768.0,130527201.0,82229107.0,85644914.0
18119,IN,4994,5400,10661,1434,19853252.0,92489599.0,193223521.0,156657242.0,128204608.0
18121,IN,1511,1562,3135,431,4706756.0,26462435.0,57213603.0,51776629.0,37675343.0
18123,IN,2318,2365,5281,496,9703390.0,40589142.0,96454895.0,55444229.0,62654342.0
18125,IN,2428,2399,5540,776,10051095.0,41825445.0,100107966.0,85165946.0,66896725.0
18127,IN,28512,29114,68419,21189,114840627.0,491524445.0,1258420308.0,2205932815.0,1021679423.0
18129,IN,459,439,1112,240,1829933.0,7572469.0,20510105.0,24891366.0,14642408.0
18131,IN,404,414,897,79,1400524.0,7240547.0,16365161.0,10074557.0,10612507.0
18133,IN,4532,4611,10710,1740,16427304.0,78796091.0,193843190.0,198026900.0,132376450.0
18135,IN,4564,4982,9493,1087,16820079.0,85850128.0,173386127.0,112712319.0,112935753.0
18137,IN,3814,3541,8904,1510,13142752.0,60533334.0,162699152.0,157632229.0,109807693.0
18139,IN,4406,4384,10146,1471,15592192.0,75398237.0,183928117.0,154062040.0,122115206.0
18141,IN,28108,31166,61367,12599,116620087.0,533005452.0,1111446594.0,1281154126.0,782325197.0
18143,IN,1557,1795,3935,353,6361834.0,30847295.0,72371750.0,43153472.0,47813126.0
18145,IN,12880,13045,33382,8397,49681526.0,225914516.0,605044251.0,866812610.0,458808425.0
18147,IN,2372,1914,5181,775,7936146.0,33210582.0,94475060.0,87411346.0,62449587.0
18149,IN,5591,6121,12858,1701,21332285.0,105774913.0,234739363.0,180836022.0,155783862.0
18151,IN,5360,5671,11762,1574,18034556.0,97866088.0,214437630.0,161714127.0,140699193.0
18153,IN,2145,2232,4565,588,9629964.0,38030277.0,82725893.0,68865624.0,54950319.0
18155,IN,4144,4383,9219,1281,15665251.0,74983215.0,167656647.0,134486832.0,110972434.0
18157,IN,13500,15770,30935,5219,57986712.0,271210868.0,559267866.0,535295486.0,384483898.0
18159,IN,7574,7943,18095,3586,29983492.0,134193974.0,328314564.0,378288750.0,230936964.0
18161,IN,728,756,1525,178,2555479.0,13020300.0,27823321.0,19497511.0,18074947.0
18163,IN,19929,21899,42166,8463,88197376.0,374057542.0,760870392.0,866263339.0,533904617.0
18165,IN,561,560,1348,199,2329666.0,9464694.0,24598888.0,25379125.0,16797945.0
18167,IN,13927,14819,26781,4728,61728840.0,250556236.0,484853351.0,481264827.0,329150578.0
18169,IN,8740,9032,19280,2384,34781532.0,155430777.0,351142652.0,253789118.0,230320138.0
18171,IN,2143,2202,5324,754,8788565.0,37821129.0,96905527.0,80879926.0,65146744.0
18173,IN,6757,6445,16605,4660,25743187.0,110543171.0,306237944.0,467531951.0,236463208.0
18175,IN,6039,7015,14266,1656,22399492.0,121425284.0,261553477.0,173073852.0,172729193.0
18177,IN,10870,11401,20592,2535,43170437.0,193902335.0,376919897.0,257801236.0,244394110.0
18179,IN,9089,9881,20955,2911,36749599.0,169759540.0,380650490.0,299586945.0,253526000.0
18181,IN,11382,10176,20513,5482,42347241.0,174233073.0,370403478.0,549993988.0,270606389.0
18183,IN,8008,7688,19730,5092,28542844.0,132761898.0,359306301.0,557724951.0,275884628.0
19001,IA,364,422,988,130,867750.0,7336160.0,18483463.0,14311853.0,12360254.0
19003,IA,45,75,144,15,166072.0,1293396.0,2640569.0,1989855.0,1844329.0
19005,IA,449,524,1058,112,524848.0,9216852.0,19479076.0,16215301.0,12827934.0
19007,IA,988,1042,1918,196,3331633.0,17859433.0,35719694.0,19549765.0,22742111.0
19011,IA,1145,1289,3707,759,4144903.0,22293473.0,68525063.0,83837406.0,50889449.0
19013,IA,6768,10101,18540,2574,33273583.0,174937075.0,338140849.0,261181678.0,235201221.0
19015,IA,278,278,805,128,934488.0,4864703.0,14842277.0,13025085.0,10226608.0
19017,IA,523,685,2101,466,1392432.0,11922585.0,38928828.0,51792540.0,30415895.0
19019,IA,1400,1711,4437,670,4125296.0,29770305.0,80559651.0,70365469.0,56132933.0
19023,IA,1357,1657,4418,907,4814027.0,28792959.0,81773720.0,96242893.0,60296339.0
19025,IA,263,229,589,102,996729.0,3998149.0,10822481.0,9566117.0,7208707.0
19027,IA,1352,1399,3242,674,5139255.0,24186032.0,59217947.0,72983931.0,42291928.0
19029,IA,62,87,162,17,162896.0,1382600.0,3181481.0,3918188.0,2171936.0
19031,IA,594,743,2038,322,1705266.0,13086517.0,37195775.0,35370758.0,26489203.0
19033,IA,1062,1230,2748,622,3813547.0,21306286.0,50071885.0,65817718.0,36876171.0
19035,IA,851,931,2112,306,3137346.0,16018542.0,38726546.0,31463852.0,25952750.0
19037,IA,155,153,446,58,513816.0,2647349.0,8265548.0,9120701.0,5788327.0
19039,IA,591,768,1614,163,1967882.0,13213957.0,30181004.0,16264053.0,19985497.0
19041,IA,1312,1670,3547,559,5537120.0,29373711.0,64583721.0,58655175.0,44890731.0
19043,IA,815,1064,2180,259,179252.0,18506066.0,40259664.0,29033499.0,26661021.0
19045,IA,3811,5034,10534,1606,16784715.0,86172423.0,191712999.0,168354386.0,132839667.0
19047,IA,977,1130,2855,315,3178791.0,19844282.0,53648914.0,34606646.0,35929214.0
19049,IA,1786,1675,6272,2376,5624980.0,28948151.0,117183344.0,248028050.0,114197948.0
19051,IA,112,125,209,0,-24522.0,2231270.0,4004168.0,,2495591.0
19053,IA,261,344,556,56,809161.0,6078761.0,10403380.0,5263789.0,6886883.0
19055,IA,1394,1508,3763,520,2215554.0,26183830.0,68810902.0,55477084.0,45978734.0
19057,IA,3129,4347,7914,1160,14851154.0,74411457.0,143760663.0,115318917.0,99179921.0
19059,IA,1700,1842,4396,1080,5041468.0,32214734.0,79673428.0,115360213.0,60184460.0
19061,IA,8661,9979,21644,3969,32038488.0,172007602.0,391635703.0,410915676.0,273460255.0
19063,IA,615,828,1780,202,2302199.0,14511866.0,32502504.0,19577592.0,21968119.0
19065,IA,2266,2736,6045,705,6568282.0,47206507.0,110315174.0,78995068.0,73739574.0
19067,IA,1672,2070,4373,632,5454915.0,35913143.0,79823587.0,68696108.0,54412405.0
19069,IA,758,1033,2355,331,1689639.0,17937477.0,42886001.0,35339620.0,29596629.0
19071,IA,418,478,1168,185,1631323.0,8287502.0,21105522.0,23941703.0,14995013.0
19073,IA,1282,1656,3911,457,3931931.0,28986726.0,72145754.0,50355604.0,49030565.0
19075,IA,3925,4383,10696,3330,15988896.0,74873242.0,196483178.0,338493327.0,162070954.0
19077,IA,1860,2247,5263,816,5552977.0,38671738.0,95377589.0,83146988.0,65486366.0
19079,IA,1520,1866,5034,873,6636022.0,32352372.0,91101080.0,91119516.0,65490848.0
19081,IA,428,553,1532,216,1458861.0,9552790.0,27808657.0,24792071.0,19738012.0
19083,IA,1072,1334,3121,487,3593353.0,22809050.0,57145681.0,51087135.0,39492925.0
19085,IA,517,549,1456,264,1149958.0,9525706.0,26895806.0,30150648.0,19003663.0
19087,IA,380,482,1317,172,1366719.0,8501233.0,23872678.0,19758069.0,16782498.0
19089,IA,720,815,1954,266,1879242.0,14188822.0,35327811.0,39743186.0,24638928.0
19091,IA,82,87,225,16,423150.0,1479261.0,4247328.0,2069544.0,2810135.0
19093,IA,547,607,1517,283,1701905.0,10676121.0,27824209.0,29684595.0,19641643.0
19095,IA,1042,1085,3126,495,3244954.0,18580652.0,57075109.0,54646295.0,39841329.0
19097,IA,1997,2394,4966,656,5518467.0,41415442.0,90290083.0,71559020.0,60470610.0
19099,IA,2223,2580,5913,951,8995511.0,44490745.0,107507282.0,99782158.0,74172155.0
19101,IA,1534,1467,2659,501,3942065.0,25142997.0,48601423.0,61297263.0,32928586.0
19103,IA,9913,11099,23996,7484,39165744.0,192067411.0,434389321.0,739942889.0,352079268.0
19105,IA,1075,1279,3095,372,1738113.0,22322927.0,56616777.0,46904310.0,38326202.0
19107,IA,552,566,1468,130,774400.0,9813511.0,26861028.0,14167724.0,17399009.0
19109,IA,1440,1684,3802,598,5149911.0,29211505.0,69002421.0,64073712.0,47484228.0
19111,IA,3136,4088,7698,983,12373187.0,69128007.0,140167730.0,103344888.0,94435512.0
19113,IA,18555,21853,56696,15608,73690889.0,378057004.0,1028330075.0,1605004463.0,824953206.0
19115,IA,851,1035,2884,456,3052513.0,17902474.0,52101821.0,50688158.0,37218178.0
19119,IA,560,594,1699,268,1265847.0,10426474.0,30961784.0,29582847.0,21606688.0
19121,IA,1242,1312,3812,909,3805665.0,22866773.0,69845835.0,95407511.0,53292865.0
19123,IA,1481,1565,3980,604,6001338.0,26553142.0,72874364.0,65267218.0,49790959.0
19125,IA,2261,2379,7446,1488,7152188.0,41318320.0,137165699.0,152956545.0,100442207.0
19127,IA,570,733,2038,319,1860184.0,12865606.0,37216911.0,39765249.0,27055731.0
19129,IA,921,1123,3116,831,3414063.0,19230326.0,57375797.0,89968971.0,46450877.0
19131,IA,554,765,1764,210,1028463.0,13361275.0,32541384.0,25633267.0,22343495.0
19133,IA,433,540,1084,146,1161694.0,9262737.0,19911796.0,13828828.0,13213022.0
19135,IA,277,343,767,70,537121.0,5859950.0,14096011.0,9826965.0,9374244.0
19137,IA,249,237,651,77,815201.0,4043599.0,11971918.0,11617139.0,8113308.0
19139,IA,3832,4781,11912,2146,15393341.0,83186462.0,215438992.0,227136259.0,154842991.0
19141,IA,622,730,1771,245,1407185.0,12840441.0,32674260.0,28983813.0,22332524.0
19143,IA,839,998,2456,301,2935872.0,17242454.0,45370781.0,33857006.0,30755934.0
19145,IA,601,765,1675,263,2464543.0,13036178.0,30938858.0,26231299.0,21239493.0
19147,IA,791,1110,2336,302,2773718.0,19350634.0,42806960.0,36750903.0,29691352.0
19149,IA,566,622,1623,303,1030739.0,10915572.0,30007802.0,38686013.0,21771807.0
19151,IA,910,1037,2506,377,2721732.0,18073115.0,45575584.0,43375142.0,31425142.0
19153,IA,31010,39244,103915,30495,128462570.0,683756797.0,1880357545.0,3101977031.0,1567491693.0
19155,IA,8138,11133,23909,4270,35109054.0,193527667.0,430844024.0,457616952.0,309701478.0
19157,IA,1930,2075,5508,987,5706368.0,36425632.0,100583804.0,104182542.0,70803832.0
19159,IA,579,497,857,114,1548758.0,8473755.0,15664055.0,12292294.0,9737960.0
19161,IA,2527,3005,7019,1010,7326240.0,52374284.0,129295128.0,104690142.0,87689527.0
19163,IA,14829,18755,40359,10441,64543252.0,322145745.0,732154188.0,1069154085.0,565403441.0
19165,IA,3335,3806,8255,1263,9882475.0,65641868.0,150397581.0,130464026.0,101392587.0
19167,IA,4609,4652,13591,2422,15314439.0,80203903.0,249517438.0,257125914.0,176372686.0
19169,IA,7269,7907,18269,5366,31454027.0,136374489.0,333144712.0,557731992.0,267603592.0
19171,IA,4721,6312,14887,2271,18863674.0,109641975.0,270360807.0,230106184.0,189015928.0
19173,IA,1378,1537,3319,380,3994900.0,26778035.0,60564133.0,43241025.0,39931473.0
19175,IA,1326,1896,3661,415,4036064.0,33248008.0,66683207.0,44370570.0,45345444.0
19177,IA,722,898,1728,166,1544716.0,15776100.0,31747415.0,20191734.0,20914509.0
19179,IA,4449,5675,11550,1366,14662256.0,97135359.0,212900139.0,141490578.0,141872755.0
19181,IA,4997,5781,16690,4084,18542255.0,100507917.0,304922282.0,422606904.0,237346964.0
19183,IA,3497,4427,10258,1465,9968727.0,77181807.0,185393689.0,158282411.0,127764885.0
19185,IA,1309,1489,2882,318,3253702.0,25524412.0,53114285.0,32742389.0,34303500.0
19187,IA,4831,5744,12611,2097,18111563.0,98652117.0,229079948.0,214694456.0,157943924.0
19189,IA,930,1146,2904,367,3286371.0,20344258.0,53199038.0,37094368.0,36370766.0
19191,IA,3526,3892,8346,1096,7304082.0,67687815.0,151483770.0,110288585.0,99309312.0
19193,IA,9022,12092,23862,3963,38447601.0,210018455.0,432210797.0,420118847.0,303740625.0
19195,IA,4166,5282,11039,1734,17515767.0,92124395.0,201025951.0,174262799.0,138646726.0
19197,IA,1407,1779,4107,553,4313160.0,30683886.0,75058134.0,60896988.0,51312138.0
20001,KS,101,125,164,0,407671.0,2085600.0,3173498.0,,2108534.0
20003,KS,690,708,1416,159,2232296.0,12211203.0,25948980.0,16930227.0,16690709.0
20005,KS,126,172,432,40,349679.0,2954903.0,8145622.0,4834176.0,5538414.0
20007,KS,434,380,849,161,747270.0,6413453.0,15522864.0,15424383.0,10100693.0
20009,KS,143,117,280,54,492390.0,2035993.0,5202364.0,5534690.0,3475014.0
20011,KS,187,196,391,35,232098.0,3404666.0,7179246.0,4994807.0,4564426.0
20013,KS,603,571,1236,154,2167205.0,10013528.0,22951628.0,14998450.0,14704572.0
20015,KS,4233,4221,10396,3044,16225668.0,72049979.0,190412415.0,318760213.0,151760289.0
20017,KS,132,132,245,24,211227.0,2305588.0,4471824.0,3370825.0,2830612.0
20019,KS,208,233,342,48,683923.0,4149284.0,6278934.0,15383692.0,4807283.0
20021,KS,1664,2320,3678,363,6177335.0,40398613.0,68523351.0,42853982.0,46303894.0
20023,KS,357,327,574,83,474073.0,5573983.0,10584102.0,9014048.0,6573734.0
20025,KS,129,100,247,38,403181.0,1712594.0,4575984.0,3781773.0,2912929.0
20031,KS,582,541,1169,332,1823056.0,9261307.0,21176265.0,38226632.0,16584482.0
20033,KS,181,194,386,84,542574.0,3302144.0,7222255.0,11711498.0,5337726.0
20035,KS,3226,3708,7066,968,12660234.0,63787214.0,127466565.0,99593357.0,85144978.0
20037,KS,5429,5679,9241,1288,19597261.0,96750605.0,169174159.0,134939140.0,110596674.0
20041,KS,1168,1278,2761,373,3998793.0,22065068.0,49881025.0,37360454.0,33069302.0
20043,KS,745,814,1920,208,2164301.0,13973059.0,35206499.0,31184877.0,23615244.0
20045,KS,5902,6082,12787,4221,22790618.0,104576492.0,230964939.0,423803659.0,190147916.0
20047,KS,71,68,171,17,-2591.0,1212008.0,3242431.0,3761053.0,2142588.0
20049,KS,293,277,428,42,149730.0,4814610.0,8011266.0,6667809.0,4890757.0
20051,KS,2615,2910,5201,1174,10866627.0,49112852.0,94107917.0,120813309.0,67447456.0
20053,KS,462,435,1035,122,1268660.0,7460252.0,19036317.0,13191033.0,12241103.0
20057,KS,91,114,252,31,240908.0,2035958.0,4562851.0,3889019.0,3123811.0
20059,KS,2564,2672,6105,1059,9527545.0,45973452.0,110413089.0,111386888.0,75750025.0
20061,KS,2744,3973,7197,766,11952382.0,69882977.0,133121262.0,81449261.0,90661189.0
20069,KS,78,73,197,37,245450.0,1266396.0,3691440.0,3652676.0,2529752.0
20071,KS,144,125,292,70,492386.0,2104082.0,5304357.0,6851245.0,3743856.0
20073,KS,477,525,847,103,1131699.0,8926429.0,15940088.0,10757343.0,10161607.0
20077,KS,374,451,743,96,695064.0,7803552.0,13581547.0,12963210.0,9083482.0
20079,KS,583,539,1401,316,2155774.0,9067075.0,25935105.0,30963836.0,18409166.0
20081,KS,71,55,188,43,262958.0,950288.0,3480484.0,6409426.0,2803563.0
20083,KS,2581,3750,7917,981,10175953.0,66358954.0,149216359.0,100160307.0,102089000.0
20085,KS,736,852,1863,199,2236277.0,14716738.0,34100476.0,23435397.0,22569148.0
20087,KS,1554,1633,4247,669,5391372.0,28159174.0,77021315.0,72546224.0,53067392.0
20089,KS,198,220,409,42,645710.0,3811129.0,7702344.0,5781862.0,5016566.0
20091,KS,38777,34735,107341,54805,128528350.0,602026085.0,1970341782.0,5943192832.0,2389524057.0
20093,KS,959,959,2606,507,3169055.0,16764336.0,47644286.0,52479710.0,33767510.0
20095,KS,213,243,470,57,545865.0,4231588.0,8604741.0,9788537.0,5846104.0
20097,KS,232,207,474,80,517455.0,3532025.0,8556830.0,8698625.0,5642504.0
20099,KS,908,980,1937,151,3278083.0,16901688.0,35740935.0,20148011.0,23091724.0
20101,KS,3061,3877,7813,1116,12161111.0,68216370.0,144631495.0,112678615.0,98156881.0
20103,KS,6277,6751,14049,2899,25671213.0,115910971.0,253490016.0,306015114.0,179879645.0
20107,KS,538,559,1075,142,1239899.0,9569137.0,19695873.0,19561408.0,12950301.0
20111,KS,3233,3575,6985,896,12511356.0,61521101.0,128273894.0,88292272.0,84109890.0
20113,KS,2362,2398,6106,1231,8829178.0,41178302.0,111294252.0,129335087.0,79224128.0
20115,KS,3367,3672,8147,1103,12428831.0,63176018.0,148076031.0,115221647.0,98673652.0
20117,KS,490,448,1065,160,1457814.0,7738422.0,19409309.0,17542611.0,12787274.0
20119,KS,435,427,1097,195,1416571.0,7453156.0,19997239.0,21072044.0,13855490.0
20121,KS,5339,5523,16507,3932,16487761.0,95954469.0,305179768.0,413961299.0,232685312.0
20123,KS,648,653,1422,193,2348994.0,10959459.0,26046779.0,20101139.0,17008476.0
20125,KS,2963,3454,6489,839,10911303.0,59888021.0,117734524.0,88136839.0,78363736.0
20127,KS,465,538,1130,90,1408464.0,9133005.0,20719390.0,12234958.0,13532411.0
20129,KS,222,214,569,119,990594.0,3893170.0,10310602.0,12308249.0,7459488.0
20131,KS,1057,975,2307,368,2959714.0,16664204.0,42001470.0,41193823.0,27922825.0
20133,KS,1958,2122,3649,396,6977204.0,36701346.0,67358965.0,41141007.0,43523240.0
20135,KS,171,167,402,99,533477.0,2902640.0,7406786.0,10388300.0,5461186.0
20137,KS,500,487,1046,113,1112518.0,8346641.0,19304743.0,11126481.0,12148708.0
20139,KS,1311,1408,3280,429,4149794.0,24368084.0,59206691.0,50560428.0,39769604.0
20141,KS,216,220,385,50,718900.0,3787549.0,7054981.0,4780393.0,4527819.0
20143,KS,886,877,2042,208,2557385.0,15088775.0,37557842.0,24962978.0,24267160.0
20145,KS,763,810,1709,206,2202520.0,14173443.0,31339635.0,20533176.0,20341250.0
20149,KS,779,782,1873,240,2174654.0,13597108.0,33904914.0,28950572.0,22531038.0
20151,KS,926,934,2015,439,3835111.0,15863874.0,36466966.0,45769280.0,25948498.0
20153,KS,508,458,854,135,1052016.0,7860271.0,15695807.0,13765491.0,9921733.0
20155,KS,4091,4749,8069,606,15163623.0,82057203.0,150901177.0,67886274.0,97658277.0
20157,KS,1257,1307,2451,275,4561955.0,22291489.0,45173527.0,27486888.0,28950579.0
20159,KS,3519,3374,8825,1879,13005058.0,57556003.0,160877822.0,187282103.0,114315429.0
20161,KS,7485,9167,14861,3022,30576281.0,159590752.0,269208158.0,310335801.0,191989839.0
20163,KS,1318,1297,2450,379,3525428.0,22284801.0,45463503.0,37651206.0,29244175.0
20165,KS,235,241,504,49,678642.0,4226487.0,9260882.0,4800484.0,5909400.0
20167,KS,1135,1137,2311,340,3818181.0,19368727.0,42341429.0,35567188.0,27686322.0
20169,KS,6472,7009,14745,2298,26521370.0,121593613.0,267056240.0,242874224.0,180833612.0
20171,KS,733,678,1702,363,2428844.0,11659617.0,30830686.0,36334040.0,21676826.0
20173,KS,42991,51683,108661,26936,180210281.0,891047240.0,1962116545.0,2861383966.0,1494235918.0
20175,KS,1969,2503,5996,805,6252625.0,43964166.0,110373421.0,77648478.0,75105099.0
20177,KS,13737,16578,33281,5309,57619715.0,286079111.0,602340217.0,551767850.0,413757518.0
20179,KS,293,244,532,121,-191930.0,4175926.0,9885879.0,12944880.0,6544797.0
20181,KS,652,644,1147,175,1971874.0,11082527.0,20941847.0,17344312.0,13551705.0
20183,KS,595,581,1015,141,1033458.0,10033181.0,18547562.0,17970097.0,11922704.0
20185,KS,2635,2874,5801,955,9519589.0,49496723.0,105810844.0,106678578.0,71995471.0
20187,KS,351,399,1004,182,704572.0,6972246.0,18616810.0,20636345.0,13159258.0
20189,KS,392,445,1283,265,1076597.0,7624095.0,23390504.0,25102167.0,16971421.0
20191,KS,3261,3221,8606,1718,11622834.0,54950177.0,158575194.0,190145910.0,113427667.0
20193,KS,1056,1018,2069,399,2743346.0,17322237.0,37556082.0,39310394.0,25081328.0
20195,KS,710,691,1561,227,2172750.0,11703708.0,28340714.0,22677826.0,18506628.0
20197,KS,5659,6023,16153,4330,20453677.0,103715349.0,295243580.0,434995752.0,229846916.0
20199,KS,165,100,211,33,301942.0,1677605.0,3898961.0,5674039.0,2411601.0
